VIXC.SERIESC;O1;O2;O3;O6;OI;OM;ON;OS;OU;OV;OY;VI;VM;VX
2013-12-31;0.5571;0.5328;0.5093;0.4637;5576109.0;0.8;0.4517;14.0;13.72;0.5961;0.4397;0.5682;298000.0;0.844
2014-01-01;0.5571;0.5328;0.5093;0.4637;5576109.0;0.8;0.4517;14.0;13.72;0.5961;0.4397;0.5682;;0.844
2014-01-02;0.5979;0.5352;0.5064;0.4163;5697286.0;1.7;0.3348;14.0;14.23;0.5138;0.2532;0.5399;269163.0;0.857
2014-01-03;0.5641;0.503;0.4835;0.4563;5746115.0;1.65;0.4277;14.0;13.76;0.5445;0.3992;0.5178;164089.0;0.85
2014-01-06;0.5077;0.5115;0.4632;0.4661;5980974.0;1.5;0.5078;14.0;13.55;0.5359;0.5494;0.4877;431023.0;0.906
2014-01-07;0.4202;0.4262;0.4284;0.3631;6212131.0;1.8;0.2817;13.0;12.92;0.46;0.2003;0.4523;448379.0;0.912
2014-01-08;0.4155;0.4529;0.4414;0.4412;6286532.0;1.75;0.4516;13.0;12.87;0.4307;0.462;0.4247;381371.0;0.9
2014-01-09;0.4162;0.4204;0.4061;0.3492;6867650.0;1.8;0.2952;13.0;12.89;0.4125;0.2413;0.4013;753695.0;0.822
2014-01-10;0.3356;0.3763;0.3782;0.4812;6887445.0;2.35;0.6002;12.0;12.14;0.2585;0.7192;0.282;338280.0;0.788
2014-01-13;0.5686;0.4964;0.4623;0.3014;7326564.0;1.87;0.1384;13.0;13.28;0.4935;0.7192;0.5228;936474.0;0.957
2014-01-14;0.4627;0.3897;0.3458;0.4863;7435123.0;2.23;0.6329;12.0;12.28;0.4179;0.7796;0.433;550930.0;1.053
2014-01-15;0.4621;0.4755;0.4627;0.3911;7625058.0;2.31;0.3192;12.0;12.28;0.468;0.2472;0.4754;322396.0;1.114
2014-01-16;0.4106;0.447;0.36;0.4198;7820478.0;1.63;0.4796;13.0;12.53;0.4707;0.5393;0.4249;402437.0;1.018
2014-01-17;0.5013;0.4445;0.411;0.3635;8061153.0;2.38;0.3773;12.0;12.44;0.4524;0.3911;0.485;816323.0;1.172
2014-01-20;0.5013;0.4445;0.411;0.3635;8061153.0;2.38;0.3773;12.0;12.44;0.4524;0.3911;0.485;;1.172
2014-01-21;0.478;0.4087;0.4134;0.414;5857903.0;1.45;0.4332;13.0;12.87;0.4893;0.4524;0.4807;487625.0;1.324
2014-01-22;0.4641;0.4578;0.4466;0.4608;6237366.0;1.25;0.483;13.0;12.84;0.487;0.5052;0.4644;552531.0;0.99
2014-01-23;0.5826;0.5452;0.4782;0.4291;6567417.0;1.05;0.3947;14.0;13.77;0.6116;0.3603;0.5853;633906.0;0.985
2014-01-24;1.0535;0.8581;0.7217;0.5132;6853016.0;1.15;0.3366;18.0;18.14;1.0665;0.16;1.0814;1127220.0;1.189
2014-01-27;0.9935;0.7971;0.6918;0.5085;7167453.0;1.25;0.3267;17.0;17.42;1.0137;0.1449;1.0471;890654.0;1.252
2014-01-28;0.8249;0.6739;0.6025;0.5041;7303840.0;1.0;0.4086;16.0;15.8;0.897;0.3131;0.8738;492285.0;1.126
2014-01-29;0.9638;0.7749;0.6871;0.5223;7332637.0;1.3;0.3467;17.0;17.35;1.0003;0.1712;1.034;383693.0;1.147
2014-01-30;0.959;0.771;0.6884;0.5201;7396554.0;1.42;0.3476;17.0;17.29;1.0235;0.175;1.0416;396948.0;1.135
2014-01-31;1.0444;0.8485;0.7474;0.5675;7644703.0;1.6;0.3989;18.0;18.41;1.1192;0.2303;1.1377;1288282.0;1.167
2014-02-03;1.2053;1.0002;0.8735;0.6021;7420943.0;1.85;0.3379;21.0;21.44;1.0795;0.0737;1.094;1850206.0;1.126
2014-02-04;1.0444;0.8997;0.8013;0.5758;7186913.0;2.1;0.3644;19.0;19.11;0.9596;0.1531;0.9602;668169.0;1.001
2014-02-05;1.1025;0.9294;0.8279;0.6031;7202285.0;2.0;0.3921;20.0;19.95;0.9999;0.1812;0.9977;652432.0;1.034
2014-02-06;0.9477;0.7909;0.7174;0.5509;7227248.0;1.87;0.3908;17.0;17.23;0.8357;0.2307;0.8495;751494.0;1.059
2014-02-07;0.7678;0.6636;0.6469;0.5371;7253621.0;1.9;0.4072;15.0;15.29;0.6989;0.2773;0.7129;987088.0;0.985
2014-02-10;0.7045;0.649;0.5858;0.4889;7303426.0;1.75;0.4052;15.0;15.26;0.664;0.3215;0.6839;329733.0;1.14
2014-02-11;0.6477;0.5885;0.556;0.4601;7460527.0;1.46;0.3623;15.0;14.51;0.6985;0.2645;0.6487;711223.0;0.999
2014-02-12;0.6447;0.6036;0.5689;0.4589;7508974.0;1.65;0.348;14.0;14.3;0.6113;0.2371;0.6419;372724.0;1.015
2014-02-13;0.6152;0.5732;0.527;0.4008;7611596.0;1.6;0.2755;14.0;14.14;0.6105;0.1503;0.6261;328476.0;0.963
2014-02-14;0.5141;0.4926;0.4779;0.3694;7745559.0;1.35;0.2561;14.0;13.57;0.567;0.1429;0.5258;502469.0;0.969
2014-02-17;0.5141;0.4926;0.4779;0.3694;7745559.0;1.35;0.2561;14.0;13.57;0.567;0.1429;0.5258;;0.969
2014-02-18;0.5873;0.5511;0.5214;0.4533;5020760.0;1.2;0.3857;14.0;13.87;0.6018;0.318;0.5897;458046.0;1.099
2014-02-19;0.7878;0.6473;0.5864;0.449;5550418.0;1.42;0.3123;15.0;15.5;0.7361;0.1755;0.8031;695909.0;1.154
2014-02-20;0.6807;0.6096;0.5699;0.4705;5582018.0;1.12;0.3824;15.0;14.79;0.7156;0.2943;0.691;576977.0;1.045
2014-02-21;0.6582;0.6005;0.5344;0.4492;5754505.0;1.19;0.4117;15.0;14.68;0.703;0.3743;0.6675;391344.0;1.059
2014-02-24;0.6103;0.5336;0.4797;0.3739;5836117.0;1.45;0.2509;14.0;14.23;0.5906;0.1278;0.6328;351069.0;1.165
2014-02-25;0.5491;0.5104;0.4869;0.4036;5894891.0;1.4;0.3177;14.0;13.67;0.6122;0.2318;0.563;348066.0;1.098
2014-02-26;0.5787;0.5575;0.5192;0.3945;5993763.0;1.57;0.2495;14.0;14.35;0.5206;0.1045;0.5817;311649.0;1.063
2014-02-27;0.6046;0.5698;0.5202;0.4052;6102084.0;1.5;0.2761;14.0;14.04;0.6061;0.147;0.6118;237666.0;1.041
2014-02-28;0.6142;0.5461;0.4895;0.3991;6256007.0;1.65;0.3773;14.0;14.0;0.6509;0.3555;0.6509;540845.0;1.18
2014-03-03;0.868;0.7261;0.6319;0.5251;6352020.0;2.12;0.4399;16.0;16.0;0.7849;0.3547;0.7849;804451.0;1.021
2014-03-04;0.5855;0.5728;0.5145;0.401;6326528.0;2.2;0.291;14.0;14.1;0.6017;0.1809;0.6115;386860.0;0.861
2014-03-05;0.5677;0.5588;0.5339;0.4142;6348100.0;2.19;0.2673;14.0;13.89;0.6016;0.1204;0.5877;220437.0;0.942
2014-03-06;0.6068;0.5905;0.5435;0.4346;6425608.0;2.15;0.3303;14.0;14.21;0.6091;0.226;0.6215;249492.0;0.951
2014-03-07;0.629;0.5906;0.5437;0.3939;6601365.0;2.35;0.2517;14.0;14.11;0.5993;0.1094;0.61;452503.0;0.978
2014-03-10;0.5964;0.5565;0.5024;0.4568;6784627.0;2.28;0.435;14.0;14.2;0.5494;0.4132;0.5702;760113.0;1.007
2014-03-11;0.6382;0.5749;0.5192;0.4857;6976578.0;1.95;0.4599;15.0;14.8;0.6734;0.434;0.649;431384.0;0.974
2014-03-12;0.6555;0.5977;0.5128;0.4452;7012528.0;2.35;0.4023;14.0;14.47;0.5865;0.3595;0.631;332966.0;0.953
2014-03-13;0.8432;0.7166;0.6304;0.4825;7154068.0;1.9;0.3411;16.0;16.22;0.7955;0.1997;0.8132;777662.0;1.02
2014-03-14;1.0114;0.8382;0.7134;0.5542;7275924.0;1.61;0.4097;18.0;17.82;0.9693;0.2652;0.9586;1544508.0;1.059
2014-03-17;0.789;0.6939;0.605;0.5153;4343698.0;1.57;0.4316;16.0;15.64;0.8097;0.3479;0.789;215950.0;1.079
2014-03-18;0.6229;0.5619;0.512;0.4549;4946890.0;1.5;0.3424;15.0;14.52;0.6735;0.2298;0.6249;828285.0;0.99
2014-03-19;0.6317;0.599;0.5566;0.476;5182757.0;1.65;0.4056;15.0;15.12;0.6194;0.3351;0.6339;488325.0;0.972
2014-03-20;0.5712;0.5359;0.5051;0.4735;5321984.0;1.5;0.4391;15.0;14.52;0.6375;0.4046;0.5747;304658.0;0.898
2014-03-21;0.6323;0.5683;0.5546;0.487;5490514.0;1.65;0.4111;15.0;15.0;0.6409;0.3352;0.6409;272806.0;0.897
