VIXC.SERIESP;O1;O2;O3;O6;OI;OM;ON;OS;OU;OV;OY;VI;VM;VX
2016-01-05;1.1072;0.8798;0.7795;0.6032;438977.0;2.25;0.4537;19.0;19.34;0.9143;0.3041;0.9368;32629.0;0.853
2016-01-06;1.1855;0.9338;0.818;0.6389;626386.0;3.4;0.4945;21.0;20.59;1.0097;0.3501;1.0013;98588.0;0.937
2016-01-07;1.5206;1.1141;0.9574;0.7032;614669.0;5.6;0.4875;25.0;24.99;1.2169;0.2717;1.2168;134161.0;0.955
2016-01-08;1.5977;1.1486;0.9813;0.7049;711792.0;6.5;0.4557;27.0;27.01;1.2997;0.2066;1.2994;131393.0;0.873
2016-01-11;1.3465;1.023;0.9018;0.6844;1505169.0;4.42;0.4818;24.0;24.3;1.1411;0.2791;1.1515;110205.0;0.929
2016-01-12;1.2449;0.9539;0.8563;0.6495;1564862.0;3.25;0.45;22.0;22.47;1.029;0.2506;1.0663;83683.0;0.897
2016-01-13;1.4133;1.0563;0.9349;0.7243;1006956.0;4.6;0.5263;25.0;25.22;1.2143;0.3284;1.2165;117226.0;1.003
2016-01-14;1.2941;1.0095;0.9019;0.7262;1721798.0;4.1;0.5624;24.0;23.95;1.1294;0.3985;1.1281;117820.0;1.035
2016-01-15;1.4111;1.1124;0.9826;0.7733;1040144.0;5.2;0.577;27.0;27.02;1.2183;0.3807;1.2191;219867.0;1.022
2016-01-18;1.4111;1.1124;0.9826;0.7733;1040144.0;5.2;0.577;27.0;27.02;1.2183;0.3807;1.2191;;1.022
2016-01-19;1.2174;1.0173;0.9165;0.7278;1032610.0;4.5;0.5416;26.0;26.05;1.2239;0.3555;1.2244;164632.0;1.001
2016-01-20;1.2106;1.043;0.9077;0.7321;1165917.0;5.5;0.5592;28.0;27.59;1.2547;0.3862;1.2221;223866.0;1.052
2016-01-21;1.1618;1.0081;0.9089;0.7467;1206094.0;4.4;0.6295;27.0;26.69;1.192;0.5124;1.1783;77774.0;1.006
2016-01-22;0.9915;0.9052;0.8432;0.7088;1282436.0;2.0;0.6354;22.0;22.34;0.9879;0.562;1.0038;269608.0;0.95
2016-01-25;1.0856;0.9685;0.8784;0.7399;1327419.0;2.65;0.6256;24.0;24.15;1.1111;0.5112;1.1153;92206.0;0.944
2016-01-26;0.9976;0.9227;0.8456;0.6898;1377058.0;1.75;0.5568;22.0;22.5;0.9943;0.4237;1.0172;111399.0;0.918
2016-01-27;1.0037;0.9377;0.8531;0.696;1460860.0;1.9;0.5418;23.0;23.11;1.0155;0.3876;1.0189;176775.0;0.862
2016-01-28;0.9586;0.8974;0.8162;0.6909;1604934.0;1.45;0.5759;22.0;22.42;0.9598;0.461;0.9726;187319.0;0.876
2016-01-29;0.8131;0.7866;0.7412;0.6419;1098140.0;0.85;0.539;20.0;20.2;0.8077;0.4361;0.8159;183745.0;0.782
2016-02-01;0.8181;0.7788;0.7349;0.6608;1266832.0;1.74;0.5862;20.0;19.98;0.8091;0.5117;0.8083;137203.0;0.681
2016-02-02;0.9631;0.8873;0.8193;0.6742;1433200.0;2.61;0.5344;22.0;21.98;0.9307;0.3947;0.9301;116040.0;0.906
2016-02-03;0.9398;0.8876;0.8126;0.6731;1208275.0;2.75;0.543;22.0;21.65;0.9536;0.413;0.9384;121477.0;0.87
2016-02-04;0.9159;0.862;0.7994;0.6795;1511130.0;2.5;0.5595;22.0;21.84;0.9226;0.4394;0.9143;165681.0;0.823
2016-02-05;1.0322;0.9388;0.8528;0.6796;1540653.0;3.0;0.5119;23.0;23.38;0.9998;0.3442;1.0075;96230.0;0.871
2016-02-08;1.1125;0.9956;0.9042;0.7243;1983878.0;4.5;0.5532;26.0;26.0;1.0751;0.382;1.0751;178633.0;0.86
2016-02-09;1.1311;0.9998;0.9117;0.7169;1985035.0;5.0;0.5224;27.0;26.54;1.123;0.3279;1.1013;172002.0;0.874
2016-02-10;1.1103;1.0192;0.9212;0.7253;2012703.0;4.1;0.5406;26.0;26.29;1.0829;0.3559;1.0915;121516.0;0.914
2016-02-11;1.1357;1.0126;0.9171;0.6917;2183878.0;4.8;0.4698;28.0;28.14;1.0993;0.2479;1.1079;315643.0;0.961
2016-02-12;1.0358;0.9466;0.8682;0.691;2225064.0;3.05;0.5152;25.0;25.4;1.0398;0.3395;1.049;171987.0;0.865
2016-02-15;1.0358;0.9466;0.8682;0.691;2225064.0;3.05;0.5152;25.0;25.4;1.0398;0.3395;1.049;;0.865
2016-02-16;0.9393;0.8763;0.8119;0.6725;1371526.0;2.6;0.5344;24.0;24.11;0.9371;0.3962;0.9414;136741.0;0.82
2016-02-17;0.8482;0.8092;0.7812;0.6394;1410273.0;1.65;0.4968;22.0;22.31;0.8402;0.3542;0.8508;159333.0;0.777
2016-02-18;0.8097;0.7696;0.7444;0.6356;1503742.0;1.65;0.5306;22.0;21.64;0.8311;0.4256;0.8137;189641.0;0.787
2016-02-19;0.789;0.7382;0.693;0.6091;1502006.0;1.3;0.5711;21.0;20.53;0.8289;0.5331;0.7958;99730.0;0.838
2016-02-22;0.7822;0.7048;0.6655;0.5789;1558929.0;0.75;0.4943;19.0;19.38;0.7792;0.4097;0.8009;175874.0;0.871
2016-02-23;0.8447;0.7675;0.7117;0.6129;1562792.0;1.3;0.5234;21.0;20.98;0.8664;0.4339;0.8659;82362.0;0.845
2016-02-24;0.8191;0.7339;0.6957;0.6078;1603460.0;1.4;0.508;21.0;20.72;0.862;0.4081;0.8466;113734.0;0.814
2016-02-25;0.725;0.6725;0.6499;0.5744;1637667.0;0.65;0.4894;19.0;19.11;0.7404;0.4045;0.7443;122921.0;0.811
2016-02-26;0.7524;0.7058;0.677;0.5857;1721544.0;0.85;0.4908;20.0;19.81;0.781;0.3959;0.7711;219951.0;0.81
2016-02-29;0.7873;0.7335;0.6959;0.5996;1726779.0;1.15;0.5026;21.0;20.55;0.8443;0.4055;0.8149;123486.0;0.785
