US92343E1029;AF;DT;DWNM;EPS;MTBV;MV;MVC;MVFF;NOSH;NOSHFF;P;PC;PE;PH;PL;PO;PTBV;PYD;RI;UDD;VO;VWAP;WC01001;WC01051;WC01100;WC01101;WC01149;WC01151;WC01201;WC01250;WC01251;WC01253;WC01254;WC01255;WC01266;WC01401;WC01451;WC01501;WC01551;WC01601;WC01705;WC01706;WC01751;WC02001;WC02003;WC02051;WC02201;WC02501;WC02649;WC02999;WC03040;WC03051;WC03101;WC03151;WC03251;WC03255;WC03263;WC03426;WC03451;WC03480;WC03501;WC03998;WC04050;WC04201;WC04251;WC04551;WC04601;WC04851;WC04860;WC04870;WC04890;WC05350;WC05376;WC07011;WC08101;WC08106;WC08131;WC08221;WC08231;WC08301;WC08311;WC08316;WC08321;WC08366;WC08376;WC18191;WC18192;WC18198;XDD
2011-10-17;1.0;;6.5;4.35;-56.87;5010.28;5010.28;3707.6;166399.0;74.0;30.11;20.81;6.9;30.45;29.95;30.31;-54.48;2016-12-04;554.65;;1151.6;30.1456;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-10-18;1.0;;6.5;4.35;-57.47;5063.53;5063.53;3747.01;166399.0;74.0;30.43;21.04;7.0;30.55;29.37;30.1;-55.06;2016-12-04;560.54;;1755.6;30.181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-10-19;1.0;;6.5;4.35;-56.54;4981.99;4981.99;3686.67;166399.0;74.0;29.94;20.7;6.9;30.58;29.8;30.35;-54.17;2016-12-04;551.52;;848.8;30.1249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-10-20;1.0;;6.5;4.35;-56.73;4998.63;4998.63;3698.99;166399.0;74.0;30.04;20.77;6.9;30.13;29.44;30.0;-54.35;2016-12-04;553.36;;995.6;29.941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-10-21;1.0;;6.5;4.35;-55.75;4911.98;4911.98;3634.86;159067.0;74.0;30.88;21.35;7.1;31.0;30.25;30.39;-55.87;2016-12-04;568.83;;1307.1;30.7099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-10-24;1.0;;6.5;4.35;-55.8;4916.75;4916.75;3638.39;159067.0;74.0;30.91;21.37;7.1;31.36;30.85;31.01;-55.93;2016-12-04;569.38;;1627.5;31.0579;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-10-25;1.0;;6.5;4.35;-55.53;4892.89;4892.89;3620.74;159067.0;74.0;30.76;21.26;7.1;31.16;30.45;30.82;-55.66;2016-12-04;566.62;;1019.3;30.8014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-10-26;1.0;;6.5;4.35;-54.96;4841.99;4841.99;3583.07;159067.0;74.0;30.44;21.04;7.0;31.22;29.96;31.12;-55.08;2016-12-04;560.73;;1762.8;30.4624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-10-27;1.0;;6.5;4.35;-58.46;5150.58;5150.58;3811.43;159067.0;74.0;32.38;22.38;7.4;32.4;30.79;31.3;-58.59;;596.46;;2356.4;31.7849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011-10-28;1.0;;6.5;4.35;-59.31;5225.34;5225.34;3866.75;159067.0;74.0;32.85;22.71;7.6;34.92;32.27;32.58;-59.44;2016-12-04;605.12;;5848.7;33.1523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-10-31;1.0;;6.5;0.3;-57.93;5104.45;5104.45;3777.29;159067.0;74.0;32.09;22.18;107.0;32.98;32.09;32.68;-58.06;2016-12-04;591.12;;2395.0;32.2987;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-11-01;1.0;;6.5;0.3;-57.09;5029.69;5029.69;3721.97;159067.0;74.0;31.62;21.86;105.4;32.125;31.23;31.32;-57.21;2016-12-04;582.46;;2111.8;31.6925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-02;1.0;;6.5;0.3;-57.92;5102.86;5102.86;3776.12;159067.0;74.0;32.08;22.18;106.9;32.46;31.63;31.92;-58.05;2016-12-04;590.94;;1792.9;32.0019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-03;1.0;;6.5;0.3;-59.61;5252.38;5252.38;3886.76;159067.0;74.0;33.02;22.83;110.1;33.16;31.88;32.07;-59.75;2016-12-04;608.25;;2005.2;32.7988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-04;1.0;;6.5;0.3;-59.56;5247.61;5247.61;3883.23;159067.0;74.0;32.99;22.81;110.0;33.05;32.2575;32.71;-59.69;2016-12-04;607.7;;1034.6;32.7893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-07;1.0;;6.5;0.3;-60.19;5303.29;5303.29;3924.43;159067.0;74.0;33.34;23.05;111.1;33.37;32.52;32.99;-60.33;2016-12-04;614.15;;1502.6;33.0104;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-11-08;1.0;;6.5;0.3;-60.99;5373.27;5373.27;3976.22;159067.0;74.0;33.78;23.35;112.6;34.0;33.43;33.73;-61.12;;622.25;;2191.6;33.7292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011-11-09;1.0;;6.5;0.3;-57.95;5106.04;5106.04;3778.47;159067.0;74.0;32.1;22.19;107.0;33.33;32.015;33.11;-58.08;2016-12-04;591.3;;2755.4;32.4381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-10;1.0;;6.5;0.3;-58.6;5163.3;5163.3;3820.84;159067.0;74.0;32.46;22.44;108.2;32.73;31.94;32.49;-58.73;2016-12-04;597.94;;1311.5;32.4024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-11;1.0;;6.5;0.3;-59.99;5285.79;5285.79;3911.48;159067.0;74.0;33.23;22.97;110.8;33.4;32.76;32.84;-60.13;2016-12-04;612.12;;979.4;33.1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-14;1.0;;6.5;0.3;-59.78;5266.7;5266.7;3897.35;159067.0;74.0;33.11;22.89;110.4;33.57;32.97;33.2;-59.91;2016-12-04;609.91;;943.8;33.1623;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-11-15;1.0;;6.5;0.3;-60.55;5335.1;5335.1;3947.97;159067.0;74.0;33.54;23.19;111.8;33.66;33.04;33.14;-60.69;2016-12-04;617.83;;1374.0;33.3508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-16;1.0;;6.5;0.3;-59.94;5281.02;5281.02;3907.95;159067.0;74.0;33.2;22.95;110.7;33.49;32.92;33.18;-60.07;;611.57;;1574.2;33.2253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011-11-17;1.0;;6.5;0.3;-58.21;5128.31;5128.31;3794.95;159067.0;74.0;32.24;22.29;107.5;33.27;31.94;33.15;-58.33;2016-12-04;593.88;;1765.5;32.3009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-18;1.0;;6.5;0.3;-58.33;5139.45;5139.45;3803.19;159067.0;74.0;32.31;22.34;107.7;32.36;31.71;32.31;-58.46;2016-12-04;595.17;;1301.7;32.1422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-21;1.0;;6.5;0.3;-57.5;5066.27;5066.27;3749.04;159067.0;74.0;31.85;22.02;106.2;32.02;31.4;31.78;-57.63;2016-12-04;586.7;;1511.0;31.7493;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-11-22;1.0;;6.5;0.3;-57.66;5080.59;5080.59;3759.64;159067.0;74.0;31.94;22.08;106.5;32.28;31.48;31.78;-57.79;2016-12-04;588.36;;1155.0;31.8991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-23;1.0;;6.5;0.3;-56.87;5010.6;5010.6;3707.84;159067.0;74.0;31.5;21.78;105.0;31.98;31.22;31.65;-57.0;2016-12-04;580.25;;1141.9;31.4976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-24;1.0;;6.5;0.3;-56.87;5010.6;5010.6;3707.84;159067.0;74.0;31.5;21.78;105.0;;;;-57.0;;580.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011-11-25;1.0;;6.5;0.3;-56.83;5007.42;5007.42;3705.49;159067.0;74.0;31.48;21.76;104.9;31.82;31.35;31.35;-56.96;2016-12-04;579.88;;487.9;31.5703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-28;1.0;;6.5;0.3;-58.3;5136.26;5136.26;3800.83;159067.0;74.0;32.29;22.32;107.6;32.54;32.06;32.38;-58.43;2016-12-04;594.8;;1131.4;32.2728;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-11-29;1.0;;6.5;0.3;-58.42;5147.39;5147.39;3809.07;159067.0;74.0;32.36;22.37;107.9;32.66;32.02;32.47;-58.55;2016-12-04;596.09;;1170.9;32.4213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-11-30;1.0;;6.5;0.3;-60.62;5341.46;5341.46;3952.68;159067.0;74.0;33.58;23.21;111.9;33.75;32.73;33.1;-60.76;2016-12-04;618.57;;2295.4;33.4307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-01;1.0;;6.5;0.3;-61.15;5387.59;5387.59;3986.82;159067.0;74.0;33.87;23.41;112.9;34.0;33.46;33.5;-61.28;2016-12-04;623.91;;1895.6;33.8287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-02;1.0;;6.5;0.3;-60.34;5316.01;5316.01;3933.85;159067.0;74.0;33.42;23.1;111.4;34.2195;33.35;34.0;-60.47;2016-12-04;615.62;;1235.4;33.5511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-05;1.0;;6.5;0.3;-60.84;5360.55;5360.55;3966.8;159067.0;74.0;33.7;23.3;112.3;34.325;33.62;34.16;-60.98;2016-12-04;620.78;;1547.5;33.8939;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-12-06;1.0;;6.5;0.3;-60.59;5338.28;5338.28;3950.32;159067.0;74.0;33.56;23.2;111.9;33.99;33.4;33.84;-60.72;2016-12-04;618.2;;982.6;33.6263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-07;1.0;;6.5;0.3;-60.23;5306.46;5306.46;3926.78;159067.0;74.0;33.36;23.06;111.2;33.67;33.09;33.58;-60.36;2016-12-04;614.51;;968.4;33.3478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-08;1.0;;6.5;0.3;-60.05;5290.56;5290.56;3915.01;159067.0;74.0;33.26;22.99;110.9;33.63;33.2;33.37;-60.18;2016-12-04;612.67;;1442.4;33.4054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-09;1.0;;6.5;0.3;-61.27;5398.72;5398.72;3995.05;159067.0;74.0;33.94;23.46;113.1;34.2;33.21;33.46;-61.41;2016-12-04;625.2;;1363.5;33.9314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-12;1.0;;6.5;0.3;-60.84;5360.55;5360.55;3966.8;159067.0;74.0;33.7;23.3;112.3;33.84;33.24;33.74;-60.98;2016-12-04;620.78;;1203.5;33.5995;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-12-13;1.0;;6.5;0.3;-60.25;5308.05;5308.05;3927.96;159067.0;74.0;33.37;23.07;111.2;34.24;33.26;33.95;-60.38;2016-12-04;614.7;;1279.9;33.617;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-14;1.0;;6.5;0.3;-60.01;5287.38;5287.38;3912.66;159067.0;74.0;33.24;22.98;110.8;33.4;32.56;33.31;-60.14;2016-12-04;612.3;;1376.7;33.0993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-15;1.0;;6.5;0.3;-61.56;5424.18;5424.18;4013.89;159067.0;74.0;34.1;23.57;113.7;34.19;33.2;33.58;-61.7;2016-12-04;628.15;;3856.3;33.8973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-16;1.0;;6.5;0.3;-62.68;5522.79;5522.79;4086.87;159067.0;74.0;34.72;24.0;115.7;34.99;34.19;34.36;-62.82;2016-12-04;639.57;;4489.4;34.6837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-19;1.0;;6.5;0.3;-62.83;5535.52;5535.52;4096.28;159067.0;74.0;34.8;24.06;116.0;35.17;34.6;34.85;-62.97;2016-12-04;641.04;;2312.4;34.8549;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;2016-12-04
2011-12-20;1.0;;6.5;0.3;-64.22;5658.0;5658.0;4186.92;159067.0;74.0;35.57;24.59;118.6;35.675;35.175;35.27;-64.36;2016-12-04;655.22;;2651.6;35.4578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-21;1.0;;6.5;0.3;-64.42;5675.5;5675.5;4199.87;159067.0;74.0;35.68;24.67;118.9;36.17;35.32;35.68;-64.56;2016-12-04;657.25;;2550.7;35.6867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-22;1.0;;6.5;0.3;-64.94;5721.63;5721.63;4234.0;159067.0;74.0;35.97;24.87;119.9;36.15;35.77;35.82;-65.08;2016-12-04;662.59;;1738.2;35.9455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-23;1.0;;6.5;0.3;-64.72;5702.54;5702.54;4219.88;159067.0;74.0;35.85;24.78;119.5;36.08;35.69;36.03;-64.87;2016-12-04;660.38;;1409.1;35.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-26;1.0;;6.5;0.3;-64.72;5702.54;5702.54;4219.88;159067.0;74.0;35.85;24.78;119.5;;;;-64.87;;660.38;;;;771978.0;109540.0;606732.0;261831.0;;55706.0;53277.0;344901.0;148312.0;;16637.0;980.0;5017.0;193587.0;55031.0;;142891.0;;142891.0;142891.0;142891.0;1346258.0;1313349.0;24426.0;1447781.0;327136.0;53848.0;1847610.0;19283.0;;658923.0;788858.0;690086.0;690086.0;316958.0;;;317.0;-88107.0;601979.0;;241414.0;49983.0;463498.0;192660.0;-246279.0;335901.0;-273242.0;-852198.0;40908.0;463498.0;1009.0;2.08;2.2;15.0;114.64;-783.24;48.58;31.27;44.68;25.08;18.51;25.66;340919.0;463498.0;396625.0;
2011-12-27;1.0;;6.5;0.3;-65.43;5764.57;5764.57;4265.78;159067.0;74.0;36.24;25.05;120.8;36.35;35.71;35.87;-65.57;2016-12-04;667.57;;1205.3;36.1706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-28;1.0;;6.5;0.3;-64.38;5672.32;5672.32;4197.51;159067.0;74.0;35.66;24.65;118.9;36.23;35.61;36.23;-64.52;2016-12-04;656.88;;892.6;35.7758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-29;1.0;;6.5;0.3;-64.4;5673.91;5673.91;4198.69;159067.0;74.0;35.67;24.66;118.9;35.84;35.57;35.75;-64.54;2016-12-04;657.07;;858.1;35.7072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2011-12-30;1.0;;6.5;0.3;-64.49;5681.86;5681.86;4204.58;159067.0;74.0;35.72;24.69;119.1;36.01;35.62;35.68;-64.63;2016-12-04;657.99;;882.2;35.8286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2012-01-02;1.0;;18.51;0.3;-609.45;5681.86;5681.86;4204.58;159067.0;74.0;35.72;12.39;119.1;;;;-587.69;2016-12-04;657.99;;;;873592.0;112781.0;705992.0;253930.0;;54819.0;61694.0;452062.0;51130.0;5687.0;;934.0;2957.0;412695.0;100210.0;;320032.0;;320032.0;320032.0;320032.0;1556507.0;130736.0;26533.0;1643464.0;333861.0;52527.0;2055177.0;23519.0;;695018.0;948446.0;686412.0;686412.0;379615.0;;;319.0;-9323.0;677089.0;;472558.0;29303.0;;53023.0;-1182613.0;537630.0;1442353.0;-277752.0;41274.0;;1099.0;2.28;2.36;11.0;101.38;-7362.57;;54.09;51.75;47.24;36.63;55.14;462891.0;;517710.0;2016-12-04
2012-01-03;1.0;;18.51;0.3;-611.15;5697.77;5697.77;4216.35;159067.0;74.0;35.82;12.42;119.4;36.45;35.67;36.4;-589.34;2016-12-04;659.83;;1933.0;35.8764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2012-01-04;1.0;;18.51;0.3;-611.15;5697.77;5697.77;4216.35;159067.0;74.0;35.82;12.42;119.4;35.87;35.43;35.74;-589.34;2016-12-04;659.83;;1606.3;35.7533;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2012-01-05;1.0;;18.51;0.3;-609.79;5685.04;5685.04;4206.93;159067.0;74.0;35.74;12.4;119.1;35.82;35.24;35.7;-588.02;2016-12-04;658.36;;1774.0;35.6259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2012-01-06;1.0;;18.51;0.3;-603.99;5630.96;5630.96;4166.91;159067.0;74.0;35.4;12.28;118.0;35.75;35.3;35.57;-582.43;2016-12-04;652.09;;2014.5;35.449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
2012-01-09;1.0;;18.51;0.3;-597.5;5570.52;5570.52;4122.18;159067.0;74.0;35.02;12.15;116.7;35.24;34.75;34.94;-576.18;2016-12-04;645.09;;2610.9;34.9654;873592.0;112781.0;705992.0;253930.0;;54819.0;61694.0;452062.0;51130.0;5687.0;;934.0;2957.0;412695.0;100210.0;;320032.0;;320032.0;320032.0;320032.0;1556507.0;130736.0;26533.0;1643464.0;333861.0;52527.0;2055177.0;23519.0;;695018.0;948446.0;686412.0;686412.0;379615.0;;;319.0;-9323.0;677089.0;;472558.0;29303.0;;53023.0;-1182613.0;537630.0;1442353.0;-277752.0;41274.0;;1099.0;2.28;2.36;11.0;101.38;-7362.57;;54.09;51.75;47.24;36.63;55.14;462891.0;;517710.0;2016-12-04
2012-01-10;1.0;;18.51;0.3;-609.45;5681.86;5681.86;4204.58;159067.0;74.0;35.72;12.39;119.1;35.81;35.15;35.42;-587.69;2016-12-04;657.99;;2015.6;35.6315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016-12-04
