NASA100;IDV;MV;NR;PH;PI;PL;PO;RI
2005-09-02;191021.0;2403982.0;;1583.0;1573.12;1571.82;1580.68;1583.54
2005-09-05;191021.0;2403982.0;;;1573.12;;;1583.54
2005-09-06;190127.0;2429475.0;;1597.71;1597.27;1578.99;1579.02;1607.86
2005-09-07;190127.0;2433411.0;;1600.79;1599.86;1590.87;1593.57;1618.04
2005-09-08;190127.0;2430092.0;;1604.91;1597.68;1593.3;1595.24;1608.28
2005-09-09;190127.0;2445535.0;;1610.12;1607.83;1595.31;1599.48;1618.5
2005-09-12;190127.0;2452185.0;;1616.82;1612.2;1605.99;1607.48;1622.9
2005-09-13;190127.0;2444846.0;;1619.12;1607.38;1604.13;1609.24;1618.04
2005-09-14;190127.0;2417848.0;;1609.37;1589.63;1589.41;1609.37;1600.18
2005-09-15;190127.0;2416206.0;;1596.38;1588.55;1585.07;1594.72;1599.09
2005-09-16;190142.0;2432958.0;;1600.44;1599.44;1587.18;1591.92;1610.05
2005-09-19;190142.0;2412599.0;;1597.97;1586.05;1579.51;1596.42;1610.05
2005-09-20;190142.0;2400649.0;;1604.02;1578.2;1575.58;1588.65;1588.67
2005-09-21;190142.0;2375771.0;;1577.67;1561.84;1561.47;1576.81;1572.21
2005-09-22;190142.0;2384167.0;;1570.94;1567.36;1551.81;1560.39;1577.76
2005-09-23;190142.0;2390839.0;;1577.05;1571.75;1559.57;1564.85;1582.18
2005-09-26;190142.0;2392534.0;;1584.58;1572.86;1564.52;1581.87;1583.3
2005-09-27;190142.0;2386418.0;;1578.18;1568.84;1563.21;1575.67;1579.26
2005-09-28;190142.0;2386369.0;;1580.67;1568.81;1565.02;1575.7;1579.23
2005-09-29;190142.0;2418497.0;;1591.15;1589.93;1560.87;1566.72;1600.49
2005-09-30;190142.0;2436342.0;;1601.69;1601.66;1588.22;1588.86;1612.3
2005-10-03;190142.0;2442325.0;;1612.53;1605.59;1603.39;1603.47;1612.3
2005-10-04;190142.0;2427034.0;;1617.77;1595.54;1594.56;1605.9;1606.14
2005-10-05;190142.0;2390491.0;;1595.83;1571.52;1571.46;1595.53;1581.96
2005-10-06;190142.0;2362232.0;;1576.36;1552.94;1540.34;1572.53;1581.96
2005-10-07;190142.0;2366770.0;;1563.27;1555.92;1549.94;1560.55;1566.26
2005-10-10;190142.0;2353176.0;;1560.65;1546.99;1545.9;1555.59;1557.26
2005-10-11;190142.0;2341496.0;;1551.54;1539.31;1534.61;1551.01;1549.54
2005-10-12;189835.0;2310204.0;;1543.5;1521.19;1519.3;1531.66;1531.32
2005-10-13;189835.0;2329348.0;;1538.15;1533.8;1515.42;1519.02;1544.01
2005-10-14;189835.0;2345279.0;;1545.13;1544.29;1529.42;1539.41;1554.57
2005-10-17;189835.0;2353768.0;;1549.95;1549.88;1536.01;1544.04;1560.2
2005-10-18;189927.0;2337520.0;;1549.41;1538.43;1538.39;1547.77;1548.68
2005-10-19;189927.0;2384894.0;;1569.61;1569.61;1526.82;1532.79;1548.68
2005-10-20;189927.0;2363587.0;;1576.46;1555.59;1547.07;1568.64;1565.95
2005-10-21;189927.0;2378063.0;;1572.71;1565.12;1558.18;1571.17;1575.54
2005-10-24;189927.0;2416864.0;;1590.73;1590.65;1561.45;1569.94;1575.54
2005-10-25;189927.0;2409516.0;;1590.05;1585.82;1573.66;1584.34;1596.37
2005-10-26;189927.0;2393299.0;;1593.47;1575.14;1573.14;1578.21;1585.68
2005-10-27;189927.0;2345038.0;;1573.8;1543.38;1543.38;1571.87;1553.71
2005-10-28;189927.0;2365900.0;;1557.57;1557.11;1538.78;1546.41;1567.61
2005-10-31;189927.0;2399429.0;;1584.09;1579.18;1559.84;1559.84;1589.82
2005-11-01;189927.0;2395394.0;;1582.67;1576.52;1571.19;1572.77;1587.18
2005-11-02;189927.0;2426955.0;;1600.75;1597.29;1570.75;1570.83;1608.09
2005-11-03;189927.0;2460950.0;;1626.48;1619.67;1610.9;1611.85;1630.83
2005-11-04;189927.0;2473659.0;;1631.79;1628.03;1616.84;1621.27;1639.25
2005-11-07;189927.0;2475543.0;;1634.53;1629.27;1621.5;1631.35;1640.5
2005-11-08;189880.0;2473606.0;;1636.84;1628.4;1623.16;1624.42;1639.63
2005-11-09;189880.0;2476363.0;;1636.36;1630.21;1624.55;1628.4;1641.53
2005-11-10;189880.0;2507841.0;;1651.05;1650.93;1620.74;1630.28;1662.46
2005-11-11;189880.0;2511528.0;;1659.72;1653.36;1651.09;1654.18;1664.91
2005-11-14;189880.0;2509314.0;;1657.53;1651.9;1648.26;1652.64;1663.44
2005-11-15;189548.0;2493404.0;;1658.65;1644.31;1638.97;1651.2;1663.44
2005-11-16;189548.0;2504224.0;;1653.74;1651.45;1642.36;1649.75;1663.52
2005-11-17;189548.0;2542046.0;;1676.39;1676.39;1657.27;1659.94;1688.66
2005-11-18;189548.0;2547295.0;;1689.59;1679.85;1674.75;1685.05;1692.15
2005-11-21;189548.0;2556963.0;;1686.79;1686.23;1673.05;1677.72;1692.15
2005-11-22;189475.0;2567983.0;;1698.32;1694.14;1679.1;1680.74;1706.55
2005-11-23;189475.0;2567983.0;;1704.42;1696.77;1691.08;1691.33;1709.2
2005-11-24;189475.0;2567983.0;;;1696.77;;;1709.2
2005-11-25;189475.0;2578457.0;;1701.06;1701.05;1693.33;1699.38;1713.51
2005-11-28;189475.0;2553203.0;;1703.08;1684.39;1683.83;1701.05;1696.73
2005-11-29;189475.0;2541754.0;;1697.58;1676.84;1676.76;1693.03;1689.22
2005-11-30;189475.0;2535269.0;;1683.62;1672.56;1671.34;1674.9;1684.91
2005-12-01;189475.0;2583341.0;;1705.19;1704.28;1683.39;1683.39;1684.91
2005-12-02;189475.0;2590657.0;;1709.1;1709.1;1698.9;1701.68;1721.72
2005-12-05;189475.0;2568927.0;;1704.94;1694.77;1689.6;1704.11;1707.51
2005-12-06;189475.0;2578900.0;;1716.65;1701.35;1700.16;1705.85;1714.14
2005-12-07;189475.0;2572367.0;;1706.12;1697.04;1688.9;1703.71;1709.82
2005-12-08;189475.0;2555020.0;;1702.84;1685.59;1674.74;1699.75;1698.29
2005-12-09;189475.0;2565672.0;;1694.13;1692.62;1679.22;1686.56;1705.37
2005-12-12;189475.0;2574357.0;;1701.27;1698.35;1691.22;1698.74;1711.15
2005-12-13;189475.0;2585607.0;;1711.83;1705.77;1693.9;1695.14;1718.62
2005-12-14;189475.0;2575317.0;;1707.74;1698.98;1692.44;1701.72;1711.78
2005-12-15;189475.0;2579432.0;;1705.93;1701.7;1688.07;1704.41;1715.0
2005-12-16;199911.0;2700687.0;;1704.38;1688.68;1688.26;1699.06;1701.88
2005-12-19;199911.0;2661799.0;;1694.65;1664.36;1663.56;1689.88;1677.37
2005-12-20;199911.0;2662927.0;;1672.47;1665.07;1657.71;1665.6;1678.08
2005-12-21;199911.0;2671789.0;;1682.84;1670.61;1665.34;1669.46;1683.67
2005-12-22;199911.0;2692159.0;;1685.49;1683.35;1671.78;1672.02;1696.51
2005-12-23;199911.0;2692159.0;;1690.41;1682.92;1679.28;1687.4;1696.08
2005-12-26;199911.0;2692159.0;;;1682.92;;;1696.08
2005-12-27;199976.0;2669079.0;;1693.58;1668.37;1666.46;1686.81;1696.08
2005-12-28;199976.0;2667046.0;;1674.07;1667.1;1662.09;1670.34;1680.14
2005-12-29;199976.0;2648264.0;;1671.32;1655.36;1653.53;1668.85;1668.31
2005-12-30;199976.0;2648264.0;;1649.9;1645.2;1641.86;1646.84;1658.07
2006-01-02;199976.0;2648264.0;;;1645.2;;;1658.07
2006-01-03;200893.0;2699895.0;;1686.59;1679.93;1633.62;1654.79;1693.07
2006-01-04;200893.0;2725445.0;;1696.83;1695.83;1681.85;1683.87;1709.09
2006-01-05;200893.0;2740651.0;;1707.71;1705.29;1697.33;1698.14;1718.62
2006-01-06;200498.0;2782888.0;;1735.5;1734.99;1710.86;1718.58;1748.55
2006-01-09;200498.0;2793982.0;;1745.12;1741.9;1729.6;1736.75;1755.52
2006-01-10;200462.0;2796879.0;;1744.47;1744.02;1730.25;1732.38;1757.66
2006-01-11;200462.0;2819677.0;;1761.46;1758.24;1743.85;1748.99;1772.33
2006-01-12;200462.0;2802217.0;;1760.12;1747.35;1742.85;1754.76;1761.04
2006-01-13;200462.0;2801297.0;;1750.27;1746.78;1738.01;1749.24;1760.46
2006-01-16;200462.0;2801297.0;;;1746.78;;;1760.46
2006-01-17;200421.0;2784078.0;;1739.25;1736.39;1728.62;1734.35;1760.46
2006-01-18;200421.0;2752379.0;;1726.28;1716.62;1707.75;1708.8;1730.07
2006-01-19;200421.0;2773696.0;;1740.59;1729.92;1720.56;1725.85;1743.47
2006-01-20;200421.0;2687863.0;;1727.02;1676.38;1674.32;1723.76;1689.52
2006-01-23;200421.0;2687734.0;;1685.67;1676.3;1670.47;1679.84;1689.43
2006-01-24;200421.0;2703639.0;;1695.41;1686.22;1680.61;1682.54;1699.43
2006-01-25;200421.0;2688857.0;;1694.54;1677.0;1670.33;1694.54;1690.22
2006-01-26;200421.0;2710488.0;;1694.63;1690.49;1677.25;1687.83;1703.81
2006-01-27;200421.0;2743538.0;;1722.93;1711.11;1697.88;1699.17;1724.59
2006-01-30;200421.0;2747294.0;;1720.88;1713.45;1711.42;1713.04;1727.02
2006-01-31;200188.0;2739778.0;;1717.95;1710.75;1700.34;1714.39;1724.34
2006-02-01;200188.0;2743409.0;;1714.28;1713.02;1695.83;1696.47;1726.62
2006-02-02;200188.0;2699774.0;;1711.15;1685.77;1684.67;1709.93;1699.16
2006-02-03;200188.0;2665751.0;;1676.18;1664.53;1658.38;1673.55;1678.08
2006-02-06;200188.0;2654566.0;;1667.48;1657.54;1650.99;1665.02;1671.08
2006-02-07;200188.0;2645425.0;;1663.99;1651.84;1644.84;1656.05;1665.36
2006-02-08;200188.0;2675262.0;;1672.44;1670.47;1654.03;1666.38;1684.14
2006-02-09;200188.0;2649024.0;;1681.92;1654.08;1652.09;1677.04;1667.69
2006-02-10;200188.0;2664500.0;;1668.72;1663.75;1637.26;1654.61;1677.43
2006-02-13;200188.0;2635807.0;;1655.81;1645.83;1638.53;1653.32;1659.4
2006-02-14;200188.0;2661627.0;;1666.91;1661.95;1643.17;1648.96;1675.69
2006-02-15;200188.0;2679563.0;;1676.14;1673.15;1655.22;1659.08;1687.48
2006-02-16;200188.0;2704316.0;;1688.61;1688.61;1672.93;1678.74;1703.07
2006-02-17;200188.0;2682860.0;;1684.21;1675.21;1674.89;1683.6;1689.56
2006-02-20;200188.0;2682860.0;;;1675.21;;;1689.56
2006-02-21;200188.0;2651580.0;;1676.93;1655.68;1650.94;1676.44;1669.86
2006-02-22;200188.0;2686554.0;;1684.15;1677.52;1653.68;1658.48;1669.86
2006-02-23;200188.0;2678174.0;;1687.59;1672.29;1669.81;1675.23;1686.83
2006-02-24;200188.0;2684922.0;;1678.15;1676.5;1666.97;1672.63;1691.08
2006-02-27;200188.0;2715607.0;;1701.1;1695.66;1680.43;1681.46;1710.42
2006-02-28;200188.0;2675429.0;;1695.35;1670.57;1665.63;1689.99;1685.12
2006-03-01;200188.0;2713882.0;;1697.25;1694.58;1672.6;1676.8;1709.34
2006-03-02;200188.0;2712594.0;;1699.72;1693.78;1683.38;1687.52;1708.53
2006-03-03;200490.0;2701509.0;;1706.41;1684.32;1682.71;1684.82;1698.98
2006-03-06;200490.0;2678451.0;;1691.11;1669.94;1665.37;1689.21;1685.82
2006-03-07;200490.0;2664148.0;;1668.82;1661.02;1652.59;1666.61;1675.53
2006-03-08;200490.0;2663073.0;;1668.06;1660.35;1646.03;1656.39;1674.88
2006-03-09;200490.0;2638600.0;;1671.84;1645.09;1644.86;1666.56;1674.88
2006-03-10;200490.0;2643636.0;;1657.31;1648.23;1634.25;1645.73;1662.66
2006-03-13;200490.0;2652556.0;;1663.73;1653.79;1650.94;1656.19;1668.28
2006-03-14;200490.0;2696432.0;;1682.93;1681.15;1650.93;1650.93;1695.87
2006-03-15;200490.0;2717780.0;;1694.9;1694.46;1680.06;1687.23;1709.3
2006-03-16;200490.0;2693059.0;;1703.11;1679.05;1679.05;1701.0;1693.75
2006-03-17;200580.0;2704877.0;;1690.96;1685.66;1676.63;1681.22;1700.43
2006-03-20;200580.0;2710193.0;;1695.04;1688.98;1684.16;1690.92;1703.77
2006-03-21;200580.0;2683710.0;;1707.69;1672.47;1671.2;1688.38;1687.12
2006-03-22;200580.0;2689877.0;;1678.73;1676.32;1662.56;1664.17;1691.0
2006-03-23;200580.0;2680921.0;;1676.28;1670.73;1660.82;1672.92;1685.37
2006-03-24;200580.0;2695488.0;;1687.56;1679.81;1669.17;1676.96;1694.53
2006-03-27;200580.0;2696804.0;;1687.54;1680.63;1678.05;1679.38;1695.36
2006-03-28;200653.0;2685589.0;;1694.6;1673.03;1667.95;1681.83;1687.69
2006-03-29;200653.0;2735045.0;;1711.26;1703.84;1674.88;1676.32;1725.54
2006-03-30;200653.0;2742819.0;;1720.2;1708.68;1700.15;1705.99;1725.54
2006-03-31;200653.0;2734758.0;;1715.62;1703.66;1701.86;1712.64;1725.36
2006-04-03;200653.0;2739741.0;;1723.06;1706.77;1704.92;1715.61;1728.5
2006-04-04;200717.0;2756326.0;;1720.43;1716.55;1705.27;1707.22;1738.41
2006-04-05;200717.0;2782322.0;;1735.13;1732.74;1717.28;1723.24;1754.8
2006-04-06;200717.0;2792691.0;;1745.68;1739.2;1727.14;1734.21;1761.34
2006-04-07;200717.0;2766725.0;;1750.23;1723.03;1720.62;1742.91;1744.97
2006-04-10;200717.0;2760033.0;;1727.82;1718.86;1712.47;1723.81;1740.75
2006-04-11;200717.0;2736822.0;;1725.66;1704.4;1696.67;1723.13;1726.19
2006-04-12;200717.0;2737377.0;;1710.92;1704.75;1701.29;1705.38;1726.54
2006-04-13;200717.0;2749126.0;;1721.05;1712.07;1700.55;1703.92;1733.95
2006-04-14;200717.0;2749126.0;;;1712.07;;;1733.95
2006-04-17;200717.0;2720627.0;;1716.72;1694.32;1684.35;1709.9;1715.97
2006-04-18;201395.0;2781884.0;;1730.33;1726.64;1699.0;1699.65;1748.7
2006-04-19;200267.0;2778156.0;;1734.1;1734.04;1720.64;1730.41;1756.2
2006-04-20;200267.0;2769921.0;;1741.35;1728.9;1724.62;1735.07;1750.99
2006-04-21;200267.0;2738078.0;;1737.2;1709.02;1701.57;1736.73;1730.86
2006-04-24;200267.0;2733943.0;;1711.04;1706.44;1697.0;1706.53;1728.25
2006-04-25;200175.0;2724740.0;;1711.35;1701.47;1694.52;1710.42;1723.22
2006-04-26;200175.0;2725899.0;;1710.0;1702.2;1696.5;1706.15;1724.03
2006-04-27;200175.0;2749825.0;;1727.79;1717.14;1688.25;1694.35;1739.23
2006-04-28;200175.0;2723510.0;;1717.49;1700.71;1699.51;1706.77;1722.59
2006-05-01;200175.0;2700941.0;;1709.44;1686.61;1680.52;1705.95;1708.31
2006-05-02;200227.0;2706952.0;;1697.18;1689.93;1686.65;1694.74;1711.67
2006-05-03;200227.0;2701135.0;;1693.52;1686.3;1679.26;1693.44;1708.24
2006-05-04;200227.0;2724737.0;;1707.36;1701.03;1688.41;1688.41;1723.17
2006-05-05;199734.0;2738495.0;;1716.19;1713.84;1706.33;1713.17;1736.18
2006-05-08;199734.0;2740723.0;;1721.13;1715.23;1712.18;1712.6;1737.68
2006-05-09;199734.0;2734239.0;;1715.73;1711.17;1708.03;1712.06;1733.57
2006-05-10;199734.0;2708116.0;;1707.38;1694.82;1690.9;1705.59;1717.01
2006-05-11;199734.0;2648442.0;;1694.47;1657.48;1653.79;1693.17;1679.27
2006-05-12;199734.0;2613815.0;;1652.26;1635.81;1634.65;1650.24;1657.37
2006-05-15;199734.0;2612179.0;;1640.1;1634.78;1619.26;1629.34;1656.71
2006-05-16;199734.0;2594450.0;;1637.7;1623.69;1617.97;1637.09;1645.58
2006-05-17;199734.0;2554864.0;;1618.85;1598.91;1595.62;1610.64;1620.48
2006-05-18;199734.0;2535997.0;;1612.53;1587.11;1587.04;1608.17;1608.51
2006-05-19;199734.0;2557981.0;;1604.48;1600.86;1575.81;1583.45;1622.45
2006-05-22;199734.0;2531951.0;;1595.06;1584.57;1571.06;1589.48;1601.24
2006-05-23;200155.0;2512364.0;;1601.75;1569.01;1569.01;1597.1;1601.24
2006-05-24;200155.0;2530248.0;;1586.62;1580.18;1554.76;1566.39;1601.24
2006-05-25;200155.0;2561481.0;;1600.22;1599.68;1579.24;1592.84;1601.24
2006-05-26;200155.0;2572190.0;;1606.46;1606.37;1595.29;1605.19;1601.24
2006-05-29;200155.0;2572190.0;;;1606.37;;;1601.24
2006-05-30;200155.0;2516015.0;;1606.37;1571.29;1571.29;1598.85;1601.24
2006-05-31;200155.0;2529292.0;;1587.78;1579.58;1568.22;1575.69;1601.24
2006-06-01;200155.0;2588520.0;;1616.57;1616.57;1579.58;1581.53;1638.73
2006-06-02;200155.0;2582648.0;;1626.29;1612.9;1599.17;1626.19;1635.01
2006-06-05;200155.0;2525951.0;;1612.9;1577.5;1577.49;1604.67;1599.12
2006-06-06;200155.0;2522575.0;;1583.9;1575.39;1560.23;1580.4;1596.98
2006-06-07;200155.0;2506301.0;;1592.37;1565.22;1563.95;1578.75;1586.72
2006-06-08;200155.0;2500412.0;;1566.59;1561.55;1525.78;1555.62;1583.01
2006-06-09;200155.0;2483473.0;;1575.12;1550.97;1550.14;1566.68;1572.28
2006-06-12;200155.0;2434378.0;;1555.09;1520.31;1520.29;1554.22;1541.2
2006-06-13;200155.0;2428843.0;;1536.5;1516.85;1511.53;1521.86;1537.71
2006-06-14;200155.0;2450308.0;;1531.59;1530.26;1512.98;1519.99;1551.36
2006-06-15;200155.0;2518881.0;;1576.79;1573.08;1530.26;1538.86;1594.77
2006-06-16;199832.0;2498434.0;;1573.08;1562.84;1554.83;1567.9;1584.39
2006-06-19;199832.0;2476218.0;;1568.89;1548.94;1543.85;1568.17;1570.3
2006-06-20;199832.0;2475230.0;;1565.17;1548.32;1544.3;1550.4;1569.67
2006-06-21;199832.0;2515573.0;;1585.88;1573.56;1548.32;1552.67;1595.25
2006-06-22;199832.0;2485084.0;;1573.67;1554.49;1546.12;1570.2;1595.25
2006-06-23;199832.0;2479592.0;;1566.9;1551.05;1544.11;1550.75;1572.44
2006-06-26;199832.0;2487777.0;;1561.47;1556.17;1549.13;1553.22;1577.63
2006-06-27;199832.0;2441146.0;;1559.19;1527.0;1525.89;1556.2;1548.06
2006-06-28;199832.0;2459123.0;;1538.65;1538.25;1520.93;1531.13;1559.46
2006-06-29;199832.0;2534754.0;;1585.56;1585.56;1538.25;1547.03;1607.42
2006-06-30;199832.0;2518243.0;;1590.83;1575.23;1574.38;1590.03;1607.42
2006-07-03;199832.0;2535865.0;;1586.44;1586.25;1575.23;1580.56;1608.13
2006-07-04;199832.0;2535865.0;;;1586.25;;;1608.13
2006-07-05;199832.0;2484234.0;;1586.25;1553.95;1550.58;1573.52;1575.39
2006-07-06;199832.0;2480395.0;;1564.96;1551.55;1547.28;1556.59;1572.95
2006-07-07;199832.0;2451865.0;;1553.09;1533.71;1529.4;1544.7;1554.86
2006-07-10;199832.0;2431395.0;;1543.12;1520.9;1513.47;1538.8;1541.88
2006-07-11;199832.0;2450838.0;;1534.97;1533.06;1508.91;1515.51;1554.21
2006-07-12;199832.0;2400315.0;;1533.06;1501.46;1499.77;1528.16;1522.31
2006-07-13;199832.0;2363062.0;;1506.53;1478.16;1478.13;1489.66;1498.69
2006-07-14;199832.0;2337497.0;;1480.31;1462.17;1456.38;1478.17;1482.47
2006-07-17;199832.0;2347628.0;;1475.21;1468.5;1459.9;1461.64;1488.9
2006-07-18;199832.0;2353755.0;;1477.8;1472.34;1446.77;1470.97;1492.78
2006-07-19;199832.0;2382949.0;;1498.32;1490.6;1467.3;1467.58;1511.3
2006-07-20;199832.0;2345045.0;;1497.14;1466.89;1466.27;1496.99;1487.26
2006-07-21;199832.0;2321057.0;;1463.44;1451.88;1450.24;1456.55;1472.05
2006-07-24;199832.0;2369754.0;;1482.34;1482.34;1457.11;1460.15;1502.93
2006-07-25;199832.0;2381224.0;;1494.14;1489.52;1475.12;1481.23;1510.2
2006-07-26;199832.0;2378607.0;;1499.43;1487.88;1474.67;1483.76;1508.55
2006-07-27;199832.0;2363660.0;;1506.75;1478.53;1475.91;1497.94;1499.07
2006-07-28;199832.0;2414445.0;;1511.0;1510.3;1485.96;1488.75;1531.39
2006-07-31;199832.0;2413062.0;;1517.86;1509.43;1501.78;1506.54;1530.51
2006-08-01;199613.0;2371299.0;;1498.17;1484.94;1476.06;1497.62;1505.72
2006-08-02;199613.0;2396124.0;;1510.51;1500.48;1490.41;1492.67;1521.56
2006-08-03;199613.0;2412284.0;;1518.41;1510.6;1484.6;1487.08;1532.06
2006-08-04;199613.0;2401484.0;;1530.04;1503.84;1490.16;1522.42;1525.2
2006-08-07;199613.0;2385982.0;;1501.43;1494.13;1487.19;1500.22;1515.36
2006-08-08;199613.0;2371086.0;;1500.76;1484.8;1476.48;1499.96;1505.9
2006-08-09;199613.0;2372428.0;;1517.9;1485.64;1482.49;1502.42;1506.75
2006-08-10;199613.0;2389419.0;;1499.93;1496.28;1478.2;1481.29;1517.54
2006-08-11;199613.0;2374176.0;;1491.97;1486.74;1479.69;1490.21;1507.94
2006-08-14;199613.0;2386304.0;;1515.68;1494.33;1493.74;1500.79;1515.69
2006-08-15;199586.0;2450000.0;;1534.78;1534.43;1508.94;1515.62;1556.78
2006-08-16;199586.0;2506893.0;;1570.06;1570.06;1539.59;1546.87;1593.0
2006-08-17;199586.0;2512527.0;;1584.72;1573.59;1562.62;1564.92;1596.7
2006-08-18;199586.0;2517124.0;;1578.35;1576.46;1557.89;1574.7;1599.62
2006-08-21;199586.0;2492627.0;;1567.5;1561.12;1556.28;1565.55;1584.05
2006-08-22;199586.0;2496318.0;;1577.54;1563.43;1555.98;1558.33;1586.4
2006-08-23;199586.0;2475517.0;;1571.48;1550.41;1543.86;1566.02;1573.47
2006-08-24;199586.0;2483147.0;;1558.94;1555.19;1542.57;1558.15;1578.34
2006-08-25;199586.0;2487155.0;;1570.34;1557.7;1548.01;1547.88;1580.89
2006-08-28;199586.0;2507260.0;;1574.45;1570.29;1556.52;1557.13;1593.67
2006-08-29;199586.0;2512635.0;;1575.45;1573.65;1552.4;1570.22;1597.09
2006-08-30;199586.0;2525878.0;;1583.77;1581.95;1570.15;1575.81;1605.53
2006-08-31;199586.0;2522332.0;;1586.6;1579.73;1576.33;1585.27;1603.28
2006-09-01;199586.0;2537883.0;;1593.66;1589.47;1581.91;1589.58;1613.16
2006-09-04;199586.0;2537883.0;;;1589.47;;;1613.16
2006-09-05;199586.0;2560598.0;;1605.02;1603.69;1580.21;1589.5;1627.6
2006-09-06;199586.0;2510311.0;;1592.89;1572.2;1570.42;1592.13;1595.68
2006-09-07;199586.0;2498566.0;;1581.44;1564.84;1560.05;1567.96;1588.21
2006-09-08;199586.0;2514330.0;;1578.12;1574.71;1564.55;1569.96;1598.24
2006-09-11;199586.0;2528797.0;;1591.12;1583.78;1558.17;1564.07;1607.44
2006-09-12;199586.0;2579844.0;;1617.55;1615.75;1584.85;1585.58;1639.9
2006-09-13;199586.0;2593011.0;;1625.55;1623.99;1611.98;1614.85;1648.27
2006-09-14;199586.0;2596177.0;;1629.27;1625.98;1617.97;1619.36;1650.28
2006-09-15;198579.0;2593342.0;;1645.6;1632.44;1627.54;1641.08;1656.85
2006-09-18;198579.0;2592905.0;;1643.53;1632.17;1625.8;1631.17;1656.57
2006-09-19;198579.0;2575271.0;;1638.08;1621.07;1608.51;1635.27;1645.3
2006-09-20;198579.0;2613851.0;;1648.9;1645.35;1635.28;1635.86;1669.95
2006-09-21;198579.0;2597195.0;;1654.4;1634.87;1631.29;1648.99;1659.31
2006-09-22;198579.0;2577349.0;;1633.15;1622.37;1615.98;1633.34;1646.63
2006-09-25;198579.0;2621829.0;;1653.86;1650.37;1615.14;1631.83;1675.05
2006-09-26;198579.0;2635855.0;;1659.6;1659.2;1644.29;1649.35;1684.01
2006-09-27;198579.0;2630249.0;;1665.61;1655.67;1648.14;1654.15;1680.43
2006-09-28;198579.0;2639648.0;;1663.28;1661.59;1645.2;1658.35;1686.44
2006-09-29;198579.0;2627794.0;;1666.03;1654.13;1653.74;1666.03;1678.86
2006-10-02;198579.0;2593934.0;;1655.67;1632.81;1631.36;1650.55;1657.23
2006-10-03;198504.0;2604839.0;;1646.74;1640.29;1623.07;1628.98;1664.82
2006-10-04;198504.0;2669704.0;;1681.14;1681.14;1634.23;1636.83;1706.28
2006-10-05;198504.0;2682873.0;;1690.41;1689.43;1676.08;1679.59;1714.69
2006-10-06;198504.0;2675652.0;;1690.8;1684.88;1678.55;1682.34;1710.08
2006-10-09;198504.0;2685490.0;;1698.38;1691.08;1681.64;1683.09;1716.37
2006-10-10;198307.0;2686319.0;;1698.26;1693.29;1681.44;1692.41;1718.61
2006-10-11;198307.0;2683134.0;;1701.58;1691.28;1675.98;1686.73;1716.59
2006-10-12;198307.0;2726380.0;;1718.72;1718.54;1697.47;1698.61;1744.26
2006-10-13;198307.0;2740132.0;;1729.26;1727.21;1714.58;1715.99;1753.06
2006-10-16;198307.0;2740774.0;;1733.73;1727.61;1725.7;1726.04;1753.47
2006-10-17;198307.0;2712219.0;;1718.1;1709.61;1699.88;1715.05;1753.47
2006-10-18;198307.0;2698165.0;;1721.43;1700.75;1695.37;1717.24;1726.21
2006-10-19;198307.0;2707082.0;;1713.43;1706.37;1693.19;1698.53;1731.92
2006-10-20;198307.0;2712164.0;;1713.45;1709.58;1695.21;1712.53;1735.17
2006-10-23;199550.0;2755269.0;;1732.52;1725.93;1702.58;1704.4;1751.76
2006-10-24;199550.0;2736037.0;;1726.78;1713.88;1706.22;1722.31;1739.53
2006-10-25;199550.0;2756600.0;;1729.9;1726.76;1711.68;1716.56;1752.68
2006-10-26;199550.0;2784232.0;;1745.79;1744.07;1718.53;1730.28;1770.25
2006-10-27;199550.0;2741985.0;;1741.61;1717.61;1712.76;1738.44;1743.39
2006-10-30;199550.0;2758258.0;;1735.02;1727.8;1711.85;1713.97;1753.83
2006-10-31;199598.0;2766485.0;;1739.33;1732.54;1722.15;1734.49;1758.64
2006-11-01;199598.0;2726741.0;;1739.79;1707.65;1702.18;1739.37;1733.38
2006-11-02;199598.0;2730771.0;;1714.37;1710.17;1698.6;1701.55;1735.94
2006-11-03;199598.0;2720881.0;;1716.65;1703.98;1693.19;1712.31;1729.89
2006-11-06;199598.0;2766032.0;;1736.54;1732.26;1712.03;1712.03;1758.65
2006-11-07;199598.0;2780843.0;;1752.95;1741.53;1728.27;1731.77;1768.07
2006-11-08;199598.0;2793961.0;;1757.18;1749.75;1728.35;1731.48;1776.41
2006-11-09;199598.0;2778627.0;;1762.95;1740.14;1736.66;1761.54;1766.66
2006-11-10;199598.0;2796142.0;;1751.11;1751.11;1736.39;1742.81;1777.85
2006-11-13;199598.0;2823099.0;;1770.54;1768.0;1749.52;1751.1;1795.07
2006-11-14;199647.0;2854516.0;;1787.88;1787.23;1759.24;1768.3;1815.05
2006-11-15;199647.0;2865050.0;;1804.88;1793.82;1786.71;1787.19;1821.85
2006-11-16;199647.0;2878057.0;;1806.0;1801.97;1790.96;1798.61;1830.12
2006-11-17;199561.0;2874744.0;;1800.9;1800.67;1788.05;1789.5;1828.89
2006-11-20;199561.0;2879764.0;;1808.71;1803.81;1790.47;1794.7;1832.08
2006-11-21;199561.0;2887852.0;;1809.8;1808.88;1800.3;1807.15;1837.23
2006-11-22;199561.0;2905231.0;;1820.2;1819.76;1800.72;1815.68;1848.28
2006-11-23;199561.0;2905231.0;;;1819.76;;;1848.28
