NASCOMP;DSRI;IDV;MV;PH;PI;PL;PO;RI
2010-09-21;4277.31;151222.0;3566029.0;2366.76;2349.35;2341.82;2355.27;2478.33
2010-09-22;4250.53;151222.0;3543577.0;2355.91;2334.55;2323.55;2339.91;2462.83
2010-09-23;4237.09;151222.0;3531444.0;2353.79;2327.08;2316.11;2316.71;2454.96
2010-09-24;4335.84;151222.0;3613686.0;2381.22;2381.22;2353.5;2356.26;2512.11
2010-09-27;4315.15;151222.0;3596553.0;2386.01;2369.77;2368.65;2379.73;2500.04
2010-09-28;4333.2;151222.0;3611041.0;2383.67;2379.59;2339.5;2373.13;2510.6
2010-09-29;4327.85;151222.0;3607144.0;2382.15;2376.56;2366.19;2372.37;2507.42
2010-09-30;4313.55;151222.0;3595245.0;2400.06;2368.62;2354.22;2390.96;2499.05
2010-10-01;4317.6;151222.0;3594456.0;2389.45;2370.75;2359.32;2386.82;2501.32
2010-10-04;4270.0;151222.0;3554744.0;2370.87;2344.52;2332.46;2362.25;2474.02
2010-10-05;4370.9;151222.0;3637834.0;2402.42;2399.83;2366.06;2368.52;2532.39
2010-10-06;4336.15;151222.0;3608651.0;2399.13;2380.66;2368.43;2395.16;2512.18
2010-10-07;4341.8;151222.0;3613179.0;2392.74;2383.67;2368.25;2391.63;2515.36
2010-10-08;4375.19;151222.0;3640710.0;2406.67;2401.91;2370.53;2384.76;2534.61
2010-10-11;4376.12;151222.0;3641224.0;2413.03;2402.33;2397.57;2403.46;2535.05
2010-10-12;4404.69;151222.0;3664859.0;2421.79;2417.92;2379.39;2397.7;2551.51
2010-10-13;4447.32;151222.0;3699344.0;2452.54;2441.23;2426.52;2432.55;2576.16
2010-10-14;4436.82;151222.0;3690414.0;2445.85;2435.38;2422.07;2441.21;2569.99
2010-10-15;4497.82;151222.0;3741005.0;2468.77;2468.77;2438.03;2461.7;2605.23
2010-10-18;4519.65;151222.0;3758406.0;2480.95;2480.66;2462.55;2470.12;2617.9
2010-10-19;4440.18;151222.0;3692389.0;2462.95;2436.95;2422.14;2442.21;2571.84
2010-10-20;4477.59;151222.0;3725015.0;2469.72;2457.39;2441.07;2443.2;2593.44
2010-10-21;4481.91;151222.0;3728390.0;2482.14;2459.67;2436.34;2470.72;2595.86
2010-10-22;4518.01;151222.0;3759604.0;2479.39;2479.39;2459.43;2461.6;2616.68
2010-10-25;4539.06;151222.0;3774821.0;2507.03;2490.85;2490.11;2491.62;2628.78
2010-10-26;4550.96;151222.0;3784594.0;2503.03;2497.29;2470.12;2476.51;2635.58
2010-10-27;4562.01;151222.0;3794922.0;2505.35;2503.26;2478.01;2484.09;2642.04
2010-10-28;4569.67;151222.0;3801920.0;2516.2;2507.37;2489.76;2516.16;2646.57
2010-10-29;4569.91;151222.0;3801898.0;2517.5;2507.41;2505.86;2505.99;2646.64
2010-11-01;4565.4;151222.0;3797619.0;2532.37;2504.84;2491.46;2520.45;2643.93
2010-11-02;4617.84;151222.0;3841153.0;2534.88;2533.52;2518.29;2525.94;2674.29
2010-11-03;4630.31;151222.0;3850839.0;2541.42;2540.27;2511.31;2532.83;2682.2
2010-11-04;4698.05;151222.0;3907497.0;2579.62;2577.34;2564.05;2569.27;2721.41
2010-11-05;4701.21;151222.0;3910108.0;2582.18;2578.98;2568.78;2577.63;2723.19
2010-11-08;4703.33;151222.0;3913460.0;2583.3;2580.05;2566.78;2570.86;2724.54
2010-11-09;4672.38;151222.0;3887475.0;2592.94;2562.98;2552.93;2587.08;2706.71
2010-11-10;4701.36;151222.0;3911157.0;2578.78;2578.78;2545.46;2564.31;2723.49
2010-11-11;4659.12;151222.0;3876316.0;2559.99;2555.52;2524.12;2534.24;2698.92
2010-11-12;4591.27;151222.0;3820008.0;2552.24;2518.21;2506.4;2540.47;2659.54
2010-11-15;4583.43;151222.0;3813357.0;2534.56;2513.82;2512.29;2529.02;2654.92
2010-11-16;4503.41;151222.0;3744311.0;2503.29;2469.84;2459.79;2494.21;2609.59
2010-11-17;4514.83;151222.0;3753979.0;2486.16;2476.01;2467.19;2471.27;2616.41
2010-11-18;4585.0;151222.0;3812273.0;2526.83;2514.4;2502.5;2504.41;2657.12
2010-11-19;4591.96;151222.0;3821389.0;2520.94;2518.12;2499.92;2510.79;2661.78
2010-11-22;4617.47;151222.0;3843066.0;2532.02;2532.02;2501.3;2509.39;2676.8
2010-11-23;4550.04;151222.0;3787286.0;2510.09;2494.95;2483.16;2504.21;2637.66
2010-11-24;4638.05;151222.0;3861567.0;2545.41;2543.12;2519.89;2519.89;2688.61
2010-11-25;4638.23;151222.0;3861567.0;;2543.12;;;2688.61
2010-11-26;4622.79;151222.0;3849016.0;2541.49;2534.56;2522.4;2525.91;2679.59
2010-11-29;4605.92;151222.0;3835031.0;2531.03;2525.22;2496.83;2522.24;2669.93
2010-11-30;4556.92;151222.0;3794129.0;2510.71;2498.23;2488.61;2497.12;2641.41
2010-12-01;4650.54;151222.0;3871674.0;2558.29;2549.43;2535.19;2535.19;2695.79
2010-12-02;4705.34;151222.0;3916758.0;2580.59;2579.35;2551.82;2553.68;2727.47
2010-12-03;4727.61;151222.0;3935194.0;2593.68;2591.46;2567.88;2569.02;2740.32
2010-12-06;4734.09;151222.0;3940179.0;2599.19;2594.92;2584.09;2591.28;2744.07
2010-12-07;4740.78;151222.0;3945542.0;2623.6;2598.49;2597.45;2623.15;2747.94
2010-12-08;4760.41;151222.0;3961583.0;2612.37;2609.16;2592.89;2604.57;2759.48
2010-12-09;4774.29;151222.0;3973164.0;2624.84;2616.67;2606.24;2623.15;2767.51
2010-12-10;4812.54;151222.0;4004384.0;2639.41;2637.54;2615.42;2623.28;2789.67
2010-12-13;4789.66;151222.0;3985222.0;2645.79;2624.91;2624.56;2645.35;2776.4
2010-12-14;4794.96;151222.0;3989440.0;2636.85;2627.72;2621.05;2631.34;2779.49
2010-12-15;4775.97;151222.0;3973346.0;2643.11;2617.22;2613.15;2625.81;2768.54
2010-12-16;4812.8;151222.0;4003354.0;2639.68;2637.31;2613.72;2620.56;2789.85
2010-12-17;4823.3;151222.0;4012169.0;2651.35;2642.97;2637.08;2643.35;2795.85
2010-12-20;4835.5;151222.0;4016936.0;2658.8;2649.56;2634.56;2651.98;2802.87
2010-12-21;4868.62;151222.0;4044598.0;2669.01;2667.61;2655.95;2658.94;2822.03
2010-12-22;4875.85;151222.0;4054685.0;2675.26;2671.48;2666.63;2669.0;2826.13
2010-12-23;4865.29;151222.0;4045626.0;2671.63;2665.6;2661.17;2667.42;2820.04
2010-12-24;4865.46;151222.0;4045626.0;;2665.6;;;2820.04
2010-12-27;4868.69;151222.0;4048153.0;2670.57;2667.27;2645.38;2657.09;2821.82
2010-12-28;4860.85;151222.0;4041738.0;2673.02;2662.88;2658.21;2671.85;2817.18
2010-12-29;4868.41;151222.0;4049832.0;2671.23;2666.93;2664.51;2667.18;2821.73
2010-12-30;4861.38;151222.0;4043708.0;2671.11;2662.98;2661.83;2665.68;2817.58
2010-12-31;4843.09;151222.0;4028357.0;2662.39;2652.87;2649.04;2660.58;2806.89
2011-01-03;4913.82;151222.0;4087860.0;2704.86;2691.52;2676.34;2676.65;2847.99
2011-01-04;4895.24;151222.0;4072210.0;2700.88;2681.25;2663.64;2699.86;2837.14
2011-01-05;4933.66;151222.0;4104049.0;2702.2;2702.2;2671.89;2673.91;2859.32
2011-01-06;4947.88;151222.0;4114778.0;2712.35;2709.89;2697.73;2704.38;2867.48
2011-01-07;4935.78;151222.0;4104479.0;2715.96;2703.17;2676.36;2712.75;2860.38
2011-01-10;4944.4;151222.0;4111739.0;2712.32;2707.8;2682.25;2691.47;2865.28
2011-01-11;4961.06;151222.0;4124211.0;2722.75;2716.83;2706.58;2719.6;2874.84
2011-01-12;4998.67;151222.0;4155361.0;2737.33;2737.33;2722.32;2731.45;2896.57
2011-01-13;4995.11;151222.0;4152252.0;2742.43;2735.29;2727.14;2734.93;2894.41
2011-01-14;5031.83;151222.0;4152252.0;2755.3;2755.3;2729.62;2732.48;2915.76
2011-01-17;5032.0;151222.0;4152252.0;;2755.3;;;2915.76
2011-01-18;5051.44;151222.0;4198492.0;2766.17;2765.85;2744.26;2744.8;2926.92
2011-01-19;4977.66;151222.0;4137318.0;2764.35;2725.36;2717.79;2762.81;2884.08
2011-01-20;4939.36;151222.0;4105311.0;2714.1;2704.29;2686.59;2712.4;2861.79
2011-01-21;4912.59;151222.0;4082996.0;2722.74;2689.54;2688.53;2716.92;2846.18
2011-01-24;4963.92;151222.0;4125588.0;2719.73;2717.55;2687.97;2693.03;2875.83
2011-01-25;4967.2;151222.0;4128182.0;2719.34;2719.25;2697.51;2704.25;2877.63
2011-01-26;5004.37;151222.0;4159688.0;2746.03;2739.5;2717.63;2724.52;2899.11
2011-01-27;5033.37;151222.0;4183813.0;2763.64;2755.28;2740.3;2745.16;2915.9
2011-01-28;4908.61;151222.0;4079993.0;2755.28;2686.89;2679.57;2755.28;2843.72
2011-01-31;4932.89;151222.0;4101671.0;2706.3;2700.08;2676.87;2693.3;2857.68
2011-02-01;5026.44;1518906.0;4178794.0;2755.97;2751.19;2716.64;2717.61;2911.79
2011-02-02;5023.64;1519096.0;4176847.0;2758.51;2749.56;2743.76;2751.19;2910.17
2011-02-03;5031.71;1519609.0;4184817.0;2757.54;2753.88;2725.78;2746.74;2915.62
2011-02-04;5060.06;1519972.0;4209260.0;2769.7;2769.3;2747.86;2755.85;2931.99
2011-02-07;5087.08;1520269.0;4232417.0;2796.5;2783.99;2772.81;2773.26;2947.66
2011-02-08;5111.12;1520179.0;4252015.0;2797.05;2797.05;2776.35;2782.41;2961.51
2011-02-09;5096.71;1520234.0;4240036.0;2798.91;2789.07;2780.89;2791.13;2953.19
2011-02-10;5099.41;1520387.0;4242559.0;2791.43;2790.45;2762.34;2764.76;2954.79
2011-02-11;5134.3;1519901.0;4270069.0;2810.56;2809.44;2778.21;2783.16;2974.99
2011-02-14;5148.62;1519918.0;4281887.0;2819.87;2817.18;2808.27;2810.19;2983.2
2011-02-15;5125.35;1520126.0;4262967.0;2813.13;2804.35;2798.83;2809.02;2970.61
2011-02-16;5164.29;1520213.0;4295453.0;2828.19;2825.56;2811.52;2815.09;2993.18
2011-02-17;5175.48;1520256.0;4304731.0;2835.2;2831.58;2815.08;2816.12;2999.66
2011-02-18;5179.99;1518874.0;4304731.0;2840.51;2833.95;2823.65;2833.35;3002.17
2011-02-21;5180.17;1518874.0;4304731.0;;2833.95;;;3002.17
2011-02-22;5038.63;1518863.0;4186626.0;2808.18;2756.42;2752.75;2795.44;2920.1
2011-02-23;4977.7;1518738.0;4135514.0;2761.7;2722.99;2705.54;2755.2;2884.92
2011-02-24;5005.14;1518751.0;4158184.0;2745.29;2737.9;2707.63;2726.59;2900.75
2011-02-25;5084.2;1518606.0;4223324.0;2781.12;2781.05;2751.81;2752.16;2946.55
2011-02-28;5086.61;1518291.0;4224301.0;2798.43;2782.27;2767.61;2791.28;2947.91
2011-03-01;5004.78;1518279.0;4156160.0;2791.23;2737.41;2730.72;2791.08;2900.42
2011-03-02;5024.45;1518072.0;4171765.0;2763.95;2748.07;2734.08;2735.05;2911.81
2011-03-03;5117.27;1518163.0;4248945.0;2802.32;2798.74;2774.48;2774.48;2965.52
2011-03-04;5091.73;1518256.0;4227845.0;2798.07;2784.67;2768.12;2797.64;2950.64
2011-03-07;5020.52;1518205.0;4168435.0;2794.82;2745.63;2724.51;2793.19;2909.28
2011-03-08;5057.53;1517829.0;4197962.0;2775.41;2765.77;2729.85;2745.23;2930.75
2011-03-09;5032.02;1517891.0;4176810.0;2761.77;2751.72;2737.68;2756.34;2916.14
2011-03-10;4939.49;1518001.0;4100145.0;2721.21;2701.02;2695.08;2719.29;2862.43
2011-03-11;4966.35;1518070.0;4122482.0;2724.61;2715.61;2689.41;2689.65;2878.02
2011-03-14;4939.76;1518240.0;4100724.0;2715.22;2700.97;2682.09;2695.66;2862.8
2011-03-15;4878.41;1518243.0;4049657.0;2680.57;2667.33;2618.5;2619.4;2827.17
2011-03-16;4786.21;1518256.0;3972998.0;2669.27;2616.82;2603.5;2652.92;2773.67
2011-03-17;4821.57;1518254.0;4002192.0;2660.5;2636.05;2634.17;2656.08;2794.07
2011-03-18;4835.7;1518589.0;4014643.0;2665.56;2643.67;2639.76;2665.54;2802.15
2011-03-21;4924.45;1520246.0;4092639.0;2699.7;2692.09;2674.99;2675.47;2853.63
2011-03-22;4909.6;1520255.0;4080161.0;2695.46;2683.87;2679.41;2692.13;2844.92
2011-03-23;4936.19;1520268.0;4102143.0;2704.3;2698.3;2660.17;2677.56;2860.27
2011-03-24;5006.11;1519895.0;4159073.0;2740.39;2736.42;2703.42;2715.88;2900.7
2011-03-25;5018.45;1519536.0;4168182.0;2762.55;2743.06;2740.17;2746.34;2907.75
2011-03-28;4995.99;1519654.0;4149684.0;2754.63;2730.68;2730.68;2752.33;2894.63
2011-03-29;5044.13;1519559.0;4189262.0;2756.89;2756.89;2720.19;2727.83;2922.84
2011-03-30;5080.73;1521097.0;4223774.0;2779.95;2776.79;2763.77;2772.36;2943.99
2011-03-31;5088.75;1521948.0;4232648.0;2783.98;2781.07;2769.52;2774.23;2948.53
2011-04-01;5104.55;1522272.0;4246523.0;2802.63;2789.6;2779.71;2796.67;2957.57
2011-04-04;5103.99;1522103.0;4245436.0;2799.73;2789.19;2778.87;2796.26;2957.38
2011-04-05;5107.84;1522053.0;4248342.0;2806.2;2791.19;2785.27;2787.78;2959.51
2011-04-06;5123.82;1522192.0;4261865.0;2815.55;2799.82;2786.8;2808.11;2968.67
2011-04-07;5117.27;1522206.0;4256305.0;2813.22;2796.14;2781.13;2799.59;2964.78
2011-04-08;5088.7;1522208.0;4232366.0;2808.56;2780.41;2772.4;2806.29;2948.13
2011-04-11;5072.6;1515034.0;4198932.0;2792.95;2771.51;2760.84;2789.49;2938.91
2011-04-12;5023.89;1514515.0;4157026.0;2760.62;2744.79;2737.07;2755.89;2910.58
2011-04-13;5054.7;1514548.0;4182451.0;2772.05;2761.52;2744.85;2762.69;2928.4
2011-04-14;5052.52;1514198.0;4179528.0;2762.18;2760.22;2733.68;2743.12;2927.09
2011-04-15;5060.82;1514752.0;4187759.0;2769.29;2764.65;2743.75;2752.87;2931.79
2011-04-18;5007.44;1514985.0;4144066.0;2737.46;2735.38;2706.5;2731.22;2900.75
2011-04-19;5025.19;1514974.0;4158552.0;2746.18;2744.97;2727.12;2741.35;2910.97
2011-04-20;5130.72;1515039.0;4245909.0;2802.99;2802.51;2785.98;2788.84;2972.01
2011-04-21;5163.23;1515255.0;4273256.0;2820.77;2820.16;2808.55;2820.77;2990.73
2011-04-22;5163.42;1515255.0;4273256.0;;2820.16;;;2990.73
2011-04-25;5174.09;1515985.0;4283990.0;2826.26;2825.88;2813.2;2820.28;2996.8
2011-04-26;5213.94;1515992.0;4316854.0;2856.61;2847.54;2829.0;2832.48;3019.82
2011-04-27;5255.04;1516008.0;4350761.0;2870.8;2869.88;2842.61;2853.88;3043.63
2011-04-28;5260.09;1515240.0;4352567.0;2874.59;2872.53;2859.62;2862.82;3046.66
2011-04-29;5262.13;1515128.0;4353785.0;2876.83;2873.54;2863.04;2869.74;3047.82
2011-05-02;5245.0;1515158.0;4339534.0;2887.75;2864.08;2859.84;2881.28;3037.79
2011-05-03;5204.06;1504170.0;4274275.0;2861.95;2841.62;2825.5;2859.3;3014.04
2011-05-04;5179.73;1515887.0;4287273.0;2848.16;2828.23;2808.79;2842.92;3000.73
2011-05-05;5155.19;1516198.0;4267677.0;2845.85;2814.72;2804.82;2812.84;2986.44
2011-05-06;5178.9;1516203.0;4287149.0;2859.25;2827.56;2818.65;2840.71;3000.15
2011-05-09;5207.83;1516222.0;4310994.0;2850.39;2843.25;2823.67;2828.24;3016.88
2011-05-10;5260.48;1515948.0;4353635.0;2873.64;2871.89;2850.01;2851.91;3047.31
2011-05-11;5211.54;1515967.0;4313020.0;2874.61;2845.06;2829.68;2867.16;3019.02
2011-05-12;5244.66;1516059.0;4340536.0;2865.86;2863.04;2819.37;2833.67;3038.17
2011-05-13;5181.53;1516066.0;4288145.0;2861.51;2828.47;2827.51;2859.7;3001.51
2011-05-16;5097.16;1516179.0;4218488.0;2828.14;2782.31;2779.54;2815.9;2952.57
2011-05-17;5099.01;1516113.0;4219656.0;2783.61;2783.21;2759.29;2769.17;2954.56
2011-05-18;5157.45;1515227.0;4265370.0;2817.15;2815.0;2780.83;2782.65;2988.4
2011-05-19;5172.87;1515092.0;4277572.0;2828.41;2823.31;2805.12;2824.05;2997.37
2011-05-20;5136.44;1515169.0;4247501.0;2821.44;2803.32;2796.27;2815.96;2976.2
2011-05-23;5055.25;1515180.0;4180233.0;2770.51;2758.9;2750.64;2761.96;2929.11
2011-05-24;5032.11;1515235.0;4161077.0;2767.5;2746.16;2744.01;2766.7;2915.59
2011-05-25;5060.19;1516649.0;4188038.0;2771.38;2761.38;2739.85;2739.99;2932.09
2011-05-26;5099.86;1516349.0;4219871.0;2787.33;2782.92;2756.06;2756.31;2955.0
2011-05-27;5125.6;1516626.0;4241796.0;2801.15;2796.86;2788.29;2789.02;2970.03
2011-05-30;5125.8;1516626.0;4241796.0;;2796.86;;;2970.03
2011-05-31;5196.45;1512766.0;4289146.0;2835.34;2835.3;2808.6;2824.25;3010.86
2011-06-01;5075.48;1512918.0;4189554.0;2834.05;2769.19;2767.63;2829.39;2941.33
2011-06-02;5083.23;1511894.0;4192954.0;2784.57;2773.31;2759.17;2773.76;2945.73
2011-06-03;5009.14;1512328.0;4132860.0;2762.56;2732.78;2730.63;2740.49;2902.7
2011-06-06;4953.95;1512091.0;4086516.0;2736.66;2702.56;2702.2;2728.31;2870.62
2011-06-07;4952.31;1511496.0;4083395.0;2723.32;2701.56;2701.17;2712.79;2869.57
2011-06-08;4904.52;1511880.0;4044855.0;2698.08;2675.38;2671.09;2693.69;2842.0
2011-06-09;4922.11;1511405.0;4057930.0;2696.69;2684.87;2670.02;2678.52;2852.11
2011-06-10;4846.89;1511333.0;3995552.0;2676.72;2643.73;2641.64;2675.1;2808.47
2011-06-13;4839.68;1511143.0;3988955.0;2657.77;2639.69;2629.61;2649.3;2804.38
2011-06-14;4911.43;1511032.0;4047628.0;2685.65;2678.72;2662.73;2662.73;2845.86
2011-06-15;4824.98;1511007.0;3976149.0;2669.75;2631.46;2625.86;2653.17;2795.69
2011-06-16;4810.95;1511184.0;3964898.0;2642.65;2623.7;2599.86;2631.98;2787.54
2011-06-17;4797.91;1511098.0;3953752.0;2648.54;2616.48;2608.99;2646.29;2779.87
2011-06-20;4822.27;1510314.0;3971608.0;2636.55;2629.66;2607.74;2608.05;2793.92
2011-06-21;4928.1;1510315.0;4058614.0;2688.5;2687.26;2634.04;2640.33;2855.24
2011-06-22;4895.16;1510176.0;4030954.0;2693.23;2669.19;2668.35;2677.18;2836.12
2011-06-23;4927.56;1510228.0;4057604.0;2688.07;2686.75;2627.47;2638.6;2854.78
2011-06-24;4865.66;1510327.0;4006730.0;2682.41;2652.89;2647.46;2681.1;2818.8
2011-06-27;4930.77;1510543.0;4060758.0;2697.34;2688.28;2647.55;2653.07;2856.41
2011-06-28;5006.22;1510466.0;4122536.0;2729.94;2729.31;2692.45;2694.26;2900.22
2011-06-29;5026.93;1510978.0;4140823.0;2746.62;2740.49;2722.26;2736.76;2912.17
2011-06-30;5087.71;1512203.0;4194120.0;2776.56;2773.52;2749.11;2749.37;2947.28
2011-07-01;5165.89;1512829.0;4260175.0;2818.19;2816.03;2769.06;2775.08;2992.7
2011-07-04;5166.09;1512829.0;4260175.0;;2816.03;;;2992.7
2011-07-05;5184.16;1512742.0;4274658.0;2828.53;2825.77;2810.0;2817.87;3003.28
2011-07-06;5199.5;1512320.0;4285943.0;2838.85;2834.02;2812.8;2821.42;3012.08
2011-07-07;5270.59;1512407.0;4344632.0;2878.94;2872.66;2853.9;2856.25;3053.16
2011-07-08;5247.21;1512260.0;4324778.0;2860.02;2859.81;2831.16;2841.29;3039.51
2011-07-11;5142.48;1509706.0;4231132.0;2841.12;2802.62;2795.54;2828.1;2978.94
2011-07-12;5104.68;1509714.0;4199892.0;2807.57;2781.91;2780.16;2798.75;2956.93
2011-07-13;5132.42;1509849.0;4222934.0;2825.86;2796.92;2789.57;2800.88;2972.94
2011-07-14;5069.77;1509208.0;4169444.0;2817.38;2762.67;2755.9;2804.82;2936.54
2011-07-15;5119.75;1509283.0;4210601.0;2790.16;2789.8;2768.28;2787.33;2965.38
2011-07-18;5074.64;1508459.0;4171053.0;2783.76;2765.11;2743.79;2777.61;2939.16
2011-07-19;5187.55;1507710.0;4261580.0;2828.65;2826.52;2790.98;2790.98;3004.44
2011-07-20;5165.19;1507737.0;4243126.0;2839.65;2814.23;2808.18;2839.39;2991.38
2011-07-21;5202.47;1508105.0;4274613.0;2847.41;2834.43;2807.71;2818.79;3012.89
2011-07-22;5247.45;1508105.0;4311415.0;2862.72;2858.83;2830.58;2834.46;3038.83
2011-07-25;5218.23;1508590.0;4288620.0;2859.4;2842.8;2828.91;2832.11;3021.79
2011-07-26;5213.22;1508608.0;4284382.0;2851.72;2839.96;2832.27;2842.74;3018.82
2011-07-27;5075.44;1508917.0;4171847.0;2823.86;2764.79;2761.0;2823.62;2938.98
2011-07-28;5078.32;1510259.0;4177753.0;2800.11;2766.25;2757.85;2765.61;2940.76
2011-07-29;5060.41;1510238.0;4162795.0;2780.58;2756.38;2724.99;2736.67;2930.3
2011-08-01;5039.01;1510237.0;4145019.0;2796.24;2744.61;2716.3;2791.45;2917.79
2011-08-02;4900.84;1510117.0;4030862.0;2745.87;2669.24;2668.68;2728.29;2837.69
2011-08-03;4944.8;1510123.0;4066873.0;2695.37;2693.07;2621.67;2673.97;2864.22
2011-08-04;4694.05;1510174.0;3860591.0;2653.79;2556.39;2556.38;2648.38;2719.03
2011-08-05;4650.23;1510314.0;3824741.0;2592.04;2532.41;2464.87;2580.3;2693.59
2011-08-08;4329.6;1510269.0;3560742.0;2489.39;2357.69;2357.69;2447.3;2507.89
2011-08-09;4559.04;1508977.0;3746068.0;2483.66;2482.52;2331.65;2402.13;2640.7
2011-08-10;4372.91;1509341.0;3593816.0;2461.28;2381.05;2378.08;2425.55;2532.84
2011-08-11;4578.13;1509452.0;3762581.0;2516.39;2492.68;2399.56;2415.54;2651.71
2011-08-12;4606.44;1509572.0;3785969.0;2524.09;2507.98;2481.5;2507.01;2668.04
2011-08-15;4693.38;1509626.0;3857398.0;2555.2;2555.2;2514.52;2522.04;2718.28
2011-08-16;4635.27;1509598.0;3809400.0;2546.74;2523.45;2494.55;2526.48;2685.75
2011-08-17;4613.49;1510117.0;3792625.0;2549.11;2511.48;2488.09;2527.79;2673.06
2011-08-18;4372.97;1510070.0;3594610.0;2437.01;2380.43;2362.97;2436.38;2533.59
2011-08-19;4302.29;1510324.0;3536941.0;2415.18;2341.84;2338.66;2353.32;2492.57
2011-08-22;4309.0;1509524.0;3540414.0;2397.34;2345.38;2337.28;2396.88;2496.34
2011-08-23;4494.18;1509374.0;3692023.0;2446.06;2446.06;2349.08;2360.95;2603.51
2011-08-24;4534.14;1509582.0;3725179.0;2470.8;2467.69;2420.48;2437.48;2626.85
2011-08-25;4446.04;1509136.0;3651548.0;2482.9;2419.63;2415.24;2470.96;2575.71
2011-08-26;4556.9;1509037.0;3742191.0;2486.04;2479.85;2385.27;2408.79;2639.83
2011-08-29;4708.27;1508797.0;3865708.0;2562.58;2562.11;2510.13;2510.99;2727.56
2011-08-30;4734.21;1508793.0;3886810.0;2589.53;2576.11;2534.68;2547.07;2742.57
2011-08-31;4740.57;1508340.0;3890712.0;2611.58;2579.46;2557.74;2589.75;2746.26
2011-09-01;4679.36;1508297.0;3840189.0;2604.5;2546.04;2543.56;2583.34;2710.71
2011-09-02;4558.8;1508004.0;3740348.0;2512.78;2480.33;2469.35;2497.28;2640.75
2011-09-05;4559.02;1508004.0;3740348.0;;2480.33;;;2640.75
2011-09-06;4547.28;1508041.0;3730641.0;2477.77;2473.83;2414.31;2417.61;2633.85
2011-09-07;4685.55;1508399.0;3844816.0;2548.94;2548.94;2507.52;2511.5;2714.12
2011-09-08;4649.37;1508446.0;3815077.0;2568.45;2529.14;2520.8;2533.81;2693.07
2011-09-09;4537.16;1508505.0;3722974.0;2518.4;2467.99;2452.93;2508.12;2627.97
2011-09-12;4587.2;1508442.0;3763699.0;2495.36;2495.09;2438.4;2442.86;2657.06
2011-09-13;4655.54;1508477.0;3819697.0;2537.4;2532.15;2494.07;2502.59;2696.65
2011-09-14;4730.03;1508487.0;3880662.0;2600.78;2572.55;2519.8;2548.45;2739.71
2011-09-15;4793.71;1508487.0;3932736.0;2608.95;2607.07;2569.78;2595.45;2776.55
2011-09-16;4821.94;1508518.0;3955804.0;2627.28;2622.31;2600.96;2607.12;2792.79
2011-09-19;4804.72;1505902.0;3934665.0;2627.34;2612.83;2564.46;2584.35;2782.77
2011-09-20;4763.4;1505902.0;3900648.0;2643.37;2590.24;2589.52;2623.89;2758.71
2011-09-21;4667.9;1505911.0;3822288.0;2613.29;2538.19;2537.46;2601.06;2703.5
2011-09-22;4516.36;1505911.0;3698018.0;2494.31;2455.67;2420.23;2466.06;2615.61
2011-09-23;4567.26;1505912.0;3739523.0;2490.72;2483.23;2438.28;2438.63;2644.97
2011-09-26;4629.02;1506536.0;3791478.0;2518.91;2516.69;2446.12;2496.98;2680.61
2011-09-27;4684.68;1506537.0;3836888.0;2590.94;2546.83;2532.65;2560.78;2712.71
2011-09-28;4583.27;1506701.0;3754068.0;2569.79;2491.58;2491.07;2557.86;2654.14
2011-09-29;4563.58;1506594.0;3737502.0;2538.97;2480.76;2433.58;2535.52;2642.64
2011-09-30;4443.56;1506591.0;3639016.0;2468.98;2415.4;2415.07;2444.77;2573.02
2011-10-03;4297.39;1506597.0;3519149.0;2430.88;2335.83;2335.23;2401.19;2488.49
2011-10-04;4424.54;1506529.0;3622931.0;2406.67;2404.82;2298.89;2312.68;2562.25
2011-10-05;4527.21;1505595.0;3704533.0;2466.5;2460.51;2380.96;2398.37;2621.65
2011-10-06;4612.64;1506412.0;3776308.0;2507.44;2506.82;2446.72;2459.05;2671.01
2011-10-07;4562.31;1506300.0;3734642.0;2512.14;2479.35;2468.6;2509.61;2641.96
2011-10-10;4722.07;1506299.0;3865236.0;2566.05;2566.05;2519.78;2522.72;2734.35
2011-10-11;4753.54;1506322.0;3890881.0;2587.28;2583.03;2551.94;2554.7;2752.44
2011-10-12;4793.69;1506231.0;3923319.0;2629.49;2604.73;2602.31;2606.61;2775.61
2011-10-13;4822.45;1506319.0;3946913.0;2625.22;2620.24;2588.71;2595.05;2792.16
2011-10-14;4910.29;1506337.0;4018799.0;2667.85;2667.85;2636.0;2655.23;2843.0
2011-10-17;4813.09;1504423.0;3933953.0;2658.25;2614.92;2606.91;2653.32;2786.6
2011-10-18;4891.55;1504424.0;3997899.0;2667.57;2657.43;2586.31;2614.05;2831.9
2011-10-19;4793.5;1505371.0;3920049.0;2651.88;2604.04;2597.77;2642.89;2775.04
2011-10-20;4783.74;1503392.0;3906739.0;2606.39;2598.62;2557.17;2605.42;2769.28
2011-10-21;4855.46;1502841.0;3963684.0;2646.92;2637.46;2611.11;2630.3;2810.68
2011-10-24;4969.78;1502837.0;4056818.0;2703.07;2699.44;2643.94;2644.83;2876.76
2011-10-25;4857.66;1502837.0;3965117.0;2685.88;2638.42;2633.94;2685.86;2811.74
2011-10-26;4880.43;1503128.0;3984291.0;2666.29;2650.67;2598.74;2660.42;2824.82
2011-10-27;5042.61;1503128.0;4116515.0;2753.37;2738.63;2694.27;2720.59;2918.65
