S&PCOMP;DSRI;DY;IDV;MV;NE;NR;PE;PH;PI;PL;PO;RI;VO
1987-05-15;444.971;2.96;;2033519.0;;;19.38;294.24;287.43;287.11;294.24;;
1987-05-18;443.814;2.96;;2033519.0;;;19.38;287.43;286.65;282.57;287.43;;
1987-05-19;432.979;2.96;;2033519.0;;;19.38;287.39;279.62;278.83;286.65;;
1987-05-20;430.847;3.14;;2033519.0;;;18.34;280.89;278.21;277.01;279.62;;
1987-05-21;433.935;3.14;;2033519.0;;;18.34;282.31;280.17;278.21;278.21;;
1987-05-22;437.07;3.14;;2033519.0;;;18.34;283.33;282.16;280.17;280.17;;
1987-05-25;437.123;3.14;;2033519.0;;;18.34;;282.16;;;;
1987-05-26;447.943;3.14;;2033519.0;;;18.34;289.11;289.11;282.16;282.16;;
1987-05-27;447.407;3.03;;2033519.0;;;19.03;290.78;288.73;288.19;289.11;;
1987-05-28;450.604;3.03;;2033519.0;;;19.03;291.5;290.76;286.33;288.73;;
1987-05-29;449.634;3.03;;2048988.0;;;19.03;292.87;290.1;289.7;290.76;;
1987-06-01;449.268;3.03;;2048988.0;;;19.03;291.96;289.83;289.23;290.1;;
1987-06-02;447.196;3.03;;2048988.0;;;19.03;290.94;288.46;286.93;289.83;;
1987-06-03;455.015;2.98;;2048988.0;;;19.4;293.47;293.47;288.46;288.46;;
1987-06-04;457.579;2.98;;2048988.0;;;19.4;295.1;295.09;292.76;293.47;;
1987-06-05;455.088;2.98;;2048988.0;;;19.4;295.11;293.45;292.8;295.09;;
1987-06-08;460.212;2.98;;2048988.0;;;19.4;297.03;296.72;291.55;293.45;;
1987-06-09;461.133;2.98;;2048988.0;;;19.4;297.59;297.28;295.9;296.72;;
1987-06-10;461.48;2.94;;2048988.0;;;19.66;300.81;297.47;295.66;297.28;;
1987-06-11;463.487;2.94;;2048988.0;;;19.66;298.94;298.73;297.47;297.47;;
1987-06-12;468.024;2.94;;2048988.0;;;19.66;302.26;301.62;298.73;298.73;;
1987-06-15;469.737;2.94;;2048988.0;;;19.66;303.48;303.14;298.73;301.62;;
1987-06-16;473.003;2.94;;2048988.0;;;19.66;304.86;304.76;302.6;303.48;;
1987-06-17;473.133;2.88;;2048988.0;;;20.15;305.74;304.81;304.03;304.76;;
1987-06-18;474.551;2.88;;2048988.0;;;20.15;306.13;305.69;303.88;304.81;;
1987-06-19;476.591;2.88;;2048988.0;;;20.15;306.97;306.97;305.55;305.69;;
1987-06-22;480.805;2.88;;2048988.0;;;20.15;310.2;309.65;306.97;306.97;;
1987-06-23;478.964;2.88;;2048988.0;;;20.15;310.27;308.43;307.48;309.65;;
1987-06-24;476.578;2.86;;2048988.0;;;20.28;308.91;306.86;306.32;308.43;;
1987-06-25;479.892;2.86;;2048988.0;;;20.28;309.44;308.96;306.86;306.86;;
1987-06-26;477.148;2.86;;2048988.0;;;20.28;308.96;307.16;306.36;308.96;;
1987-06-29;478.35;2.86;;2048988.0;;;20.28;308.15;307.9;306.75;307.16;;
1987-06-30;472.343;2.86;;2149104.0;;;20.28;308.0;304.0;303.01;307.9;;
1987-07-01;470.748;2.87;;2149104.0;;;20.06;304.0;302.94;302.53;304.0;;
1987-07-02;474.98;2.87;;2149104.0;;;20.06;306.34;305.63;302.94;302.94;;
1987-07-03;475.032;2.87;;2149104.0;;;20.06;;305.63;;;;
1987-07-06;473.981;2.87;;2149104.0;;;20.06;306.75;304.92;304.23;305.63;;
1987-07-07;477.889;2.87;;2149104.0;;;20.06;308.63;307.4;304.73;304.92;;
1987-07-08;479.324;2.84;;2149104.0;;;20.42;308.48;308.29;306.01;307.4;;
1987-07-09;478.179;2.84;;2149104.0;;;20.42;309.56;307.52;307.42;308.29;;
1987-07-10;479.553;2.84;;2149104.0;;;20.42;308.4;308.37;306.96;307.52;;
1987-07-13;478.455;2.84;;2149104.0;;;20.42;308.41;307.63;305.49;308.37;;
1987-07-14;483.251;2.84;;2149104.0;;;20.42;310.69;310.68;307.46;307.63;;
1987-07-15;482.899;2.81;;2149104.0;;;20.56;312.08;310.42;309.07;310.68;;
1987-07-16;485.565;2.81;;2149104.0;;;20.56;312.83;312.7;310.42;310.42;;
1987-07-17;489.491;2.81;;2149104.0;;;20.56;314.59;314.59;312.38;312.7;;
1987-07-20;484.565;2.81;;2149104.0;;;20.56;314.59;311.39;311.24;314.59;;
1987-07-21;480.197;2.81;;2149104.0;;;20.56;312.41;308.55;307.51;311.39;;
1987-07-22;480.125;2.84;;2149104.0;;;20.43;309.12;308.47;307.22;308.55;;
1987-07-23;479.15;2.84;;2149104.0;;;20.43;309.63;307.81;306.1;308.47;;
1987-07-24;481.475;2.84;;2149104.0;;;20.43;309.28;309.27;307.78;307.81;;
1987-07-27;483.676;2.84;;2149104.0;;;20.43;310.7;310.65;308.61;309.27;;
1987-07-28;486.345;2.84;;2149104.0;;;20.43;312.33;312.33;310.28;310.65;;
1987-07-29;491.567;2.78;;2149104.0;;;20.9;315.65;315.65;311.73;312.33;;
1987-07-30;495.357;2.78;;2149104.0;;;20.9;318.53;318.05;315.65;315.65;;
1987-07-31;496.361;2.78;;2237214.0;;;20.9;318.85;318.66;317.56;318.05;;
1987-08-03;494.715;2.78;;2237214.0;;;20.9;320.26;317.57;316.52;318.66;;
1987-08-04;492.681;2.78;;2237214.0;;;20.9;318.25;316.23;314.51;317.57;;
1987-08-05;496.192;2.78;;2237214.0;;;21.09;319.74;318.45;316.23;316.23;;
1987-08-06;501.917;2.78;;2237214.0;;;21.09;322.09;322.09;317.5;318.45;;
1987-08-07;503.389;2.78;;2237214.0;;;21.09;324.15;323.0;321.82;322.09;;
1987-08-10;511.236;2.78;;2237214.0;;;21.09;328.0;328.0;322.95;323.0;;
1987-08-11;519.599;2.78;;2237214.0;;;21.09;333.4;333.33;328.0;328.0;;
1987-08-12;518.187;2.66;;2237214.0;;;22.6;334.57;332.39;331.06;333.33;;
1987-08-13;521.763;2.66;;2237214.0;;;22.6;335.52;334.65;332.38;332.39;;
1987-08-14;520.788;2.66;;2237214.0;;;22.6;336.08;333.99;332.63;334.65;;
1987-08-17;521.028;2.66;;2237214.0;;;22.6;335.43;334.11;332.88;333.99;;
1987-08-18;513.501;2.66;;2237214.0;;;22.6;334.11;329.25;326.43;334.11;;
1987-08-19;514.458;2.68;;2237214.0;;;22.42;329.89;329.83;326.54;329.25;;
1987-08-20;522.327;2.68;;2237214.0;;;22.42;335.19;334.84;329.83;329.83;;
1987-08-21;524.034;2.68;;2237214.0;;;22.42;336.37;335.9;334.3;334.84;;
1987-08-24;520.078;2.68;;2237214.0;;;22.42;335.9;333.33;331.92;335.9;;
1987-08-25;525.499;2.68;;2237214.0;;;22.42;337.89;336.77;333.33;333.33;;
1987-08-26;522.119;2.64;;2237214.0;;;23.19;337.39;334.57;334.46;336.77;;
1987-08-27;517.194;2.64;;2237214.0;;;23.19;334.57;331.38;331.1;334.57;;
1987-08-28;510.472;2.64;;2237214.0;;;23.19;331.38;327.04;327.03;331.38;;
1987-08-31;514.832;2.64;;2320062.0;;;23.19;330.09;329.8;326.99;327.04;;
1987-09-01;504.892;2.64;;2320062.0;;;23.19;332.18;323.4;322.83;329.8;;
1987-09-02;502.26;2.75;;2320062.0;;;22.31;324.53;321.68;318.76;323.4;;
1987-09-03;500.018;2.75;;2320062.0;;;22.31;324.29;320.21;317.39;321.68;;
1987-09-04;494.589;2.75;;2320062.0;;;22.31;322.03;316.7;316.53;320.21;;
1987-09-07;494.641;2.75;;2320062.0;;;22.31;;316.7;;;;
1987-09-08;489.788;2.75;;2320062.0;;;22.31;316.7;313.56;308.56;316.7;;
1987-09-09;490.404;2.82;;2320062.0;;;21.77;315.41;313.92;312.29;313.56;;
1987-09-10;495.472;2.82;;2320062.0;;;21.77;317.59;317.13;313.92;313.92;;
1987-09-11;503.104;2.82;;2320062.0;;;21.77;322.45;321.98;317.13;317.13;;
1987-09-14;504.877;2.82;;2320062.0;;;21.77;323.81;323.08;320.4;321.98;;
1987-09-15;496.586;2.82;;2320062.0;;;21.77;323.08;317.74;317.63;323.08;;
1987-09-16;492.138;2.81;;2320062.0;;;21.83;319.5;314.86;314.61;317.74;;
1987-09-17;492.301;2.81;;2320062.0;;;21.83;316.08;314.93;313.45;314.86;;
1987-09-18;492.244;2.81;;2320062.0;;;21.83;316.99;314.86;314.86;314.93;;
1987-09-21;485.543;2.81;;2320062.0;;;21.83;317.66;310.54;310.12;314.86;;
1987-09-22;499.606;2.81;;2320062.0;;;21.83;319.51;319.5;308.69;310.54;;
1987-09-23;502.302;2.77;;2320062.0;;;22.27;321.83;321.19;319.12;319.5;;
1987-09-24;500.057;2.77;;2320062.0;;;22.27;322.01;319.72;319.12;321.19;;
1987-09-25;500.798;2.77;;2320062.0;;;22.27;320.55;320.16;318.1;319.72;;
1987-09-28;505.607;2.77;;2320062.0;;;22.27;325.33;323.2;320.16;320.16;;
1987-09-29;503.298;2.77;;2320062.0;;;22.27;324.63;321.69;320.27;323.2;;
1987-09-30;503.57;2.76;;2268545.0;;;22.32;322.53;321.83;320.16;321.69;;
1987-10-01;512.246;2.76;;2268545.0;;;22.32;327.34;327.33;321.83;321.83;;
1987-10-02;513.443;2.76;;2268545.0;;;22.32;328.94;328.07;327.22;327.33;;
1987-10-05;513.513;2.76;;2268545.0;;;22.32;328.57;328.08;326.09;328.07;;
1987-10-06;499.698;2.76;;2268545.0;;;22.32;328.08;319.22;319.17;328.08;;
1987-10-07;498.687;2.78;;2268545.0;;;22.1;319.39;318.54;315.78;319.22;;
1987-10-08;491.882;2.78;;2268545.0;;;22.1;319.34;314.16;312.02;318.52;;
1987-10-09;487.065;2.78;;2268545.0;;;22.1;315.04;311.07;310.97;314.16;;
1987-10-12;484.517;2.78;;2268545.0;;;22.1;311.07;309.39;306.76;311.07;;
1987-10-13;492.603;2.78;;2268545.0;;;22.1;314.53;314.52;309.39;309.39;;
1987-10-14;478.107;2.92;;2268545.0;;;21.17;314.52;305.23;304.78;314.52;;
1987-10-15;466.96;2.92;;2268545.0;;;21.17;305.23;298.08;298.07;305.23;;
1987-10-16;442.916;2.92;;2268545.0;;;21.17;298.92;282.7;281.52;298.08;;
1987-10-19;352.539;2.92;;2268545.0;;;21.17;282.7;224.84;224.83;282.7;;
1987-10-20;371.133;2.92;;2268545.0;;;21.17;244.62;236.83;216.46;224.84;;
1987-10-21;404.957;3.46;;2268545.0;;;17.92;259.38;258.38;236.83;236.83;;
1987-10-22;389.132;3.46;;2268545.0;;;17.92;259.38;248.25;242.99;259.38;;
1987-10-23;389.137;3.46;;2268545.0;;;17.92;250.7;248.22;242.76;248.25;;
1987-10-26;356.968;3.46;;2268545.0;;;17.92;248.22;227.67;227.26;248.22;;
1987-10-27;365.671;3.46;;2268545.0;;;17.92;237.81;233.19;227.67;227.67;;
1987-10-28;365.866;3.84;;2268545.0;;;16.18;238.58;233.28;226.29;233.19;;
1987-10-29;383.943;3.84;;2268545.0;;;16.18;246.69;244.77;233.28;233.28;;
1987-10-30;395.013;3.84;;1772957.0;;;16.18;254.04;251.79;244.77;244.77;;
1987-11-02;401.269;3.84;;1772957.0;;;16.18;255.75;255.75;249.15;251.79;;
1987-11-03;393.607;3.84;;1772957.0;;;16.18;255.75;250.82;242.78;255.75;;
1987-11-04;390.742;3.59;;1772957.0;;;17.26;251.0;248.96;246.34;250.82;;
1987-11-05;399.461;3.59;;1772957.0;;;17.26;256.09;254.48;247.72;248.96;;
1987-11-06;393.126;3.59;;1772957.0;;;17.26;257.21;250.41;249.68;254.48;;
1987-11-09;381.813;3.59;;1772957.0;;;17.26;250.41;243.17;243.01;250.41;;
1987-11-10;375.317;3.59;;1772957.0;;;17.26;243.17;239.0;237.64;243.17;;
1987-11-11;379.925;3.7;;1772957.0;;;15.2;243.86;241.9;239.0;239.0;;
1987-11-12;390.377;3.7;;1772957.0;;;15.2;249.9;248.52;241.9;241.9;;
1987-11-13;385.908;3.7;;1772957.0;;;15.2;249.42;245.64;245.64;248.52;;
1987-11-16;387.723;3.7;;1772957.0;;;15.2;249.54;246.76;244.98;245.64;;
1987-11-17;381.932;3.7;;1772957.0;;;15.2;246.76;243.04;240.81;246.76;;
1987-11-18;385.93;3.65;;1772957.0;;;15.43;245.55;245.55;240.67;243.04;;
1987-11-19;377.339;3.65;;1772957.0;;;15.43;245.55;240.05;239.7;245.55;;
1987-11-20;380.458;3.65;;1772957.0;;;15.43;242.0;242.0;235.89;240.05;;
1987-11-23;382.067;3.65;;1772957.0;;;15.43;242.99;242.99;240.5;242.0;;
1987-11-24;387.468;3.65;;1772957.0;;;15.43;247.9;246.39;242.98;242.99;;
1987-11-25;383.921;3.69;;1772957.0;;;15.34;246.54;244.1;244.08;246.39;;
1987-11-26;383.975;3.69;;1772957.0;;;15.34;;244.1;;;;
1987-11-27;378.114;3.69;;1772957.0;;;15.34;244.12;240.34;240.34;244.1;;
1987-11-30;362.37;3.69;;1622507.0;;;15.34;240.34;230.3;225.78;240.34;;
1987-12-01;365.097;3.69;;1622507.0;;;15.34;234.02;232.0;230.3;230.3;;
1987-12-02;367.433;3.86;;1622507.0;;;14.73;234.56;233.45;230.31;232.0;;
1987-12-03;354.516;3.86;;1622507.0;;;14.73;233.9;225.21;225.21;233.45;;
1987-12-04;352.538;3.86;;1622507.0;;;14.73;225.77;223.92;221.24;225.21;;
1987-12-07;360.211;3.86;;1622507.0;;;14.73;228.77;228.76;223.92;223.92;;
1987-12-08;369.95;3.86;;1622507.0;;;14.73;234.92;234.91;228.65;228.76;;
1987-12-09;376.272;3.78;;1622507.0;;;15.07;240.09;238.89;233.83;234.91;;
1987-12-10;367.946;3.78;;1622507.0;;;15.07;240.05;233.57;233.4;238.89;;
1987-12-11;370.757;3.78;;1622507.0;;;15.07;235.48;235.32;233.35;233.57;;
1987-12-14;381.636;3.78;;1622507.0;;;15.07;242.34;242.19;235.04;235.32;;
1987-12-15;382.653;3.78;;1622507.0;;;15.07;245.59;242.8;241.31;242.19;;
1987-12-16;391.029;3.66;;1622507.0;;;15.65;248.11;248.08;242.8;242.8;;
1987-12-17;383.044;3.66;;1622507.0;;;15.65;248.6;242.98;242.96;248.08;;
1987-12-18;392.842;3.66;;1622507.0;;;15.65;249.18;249.16;242.98;242.98;;
1987-12-21;393.496;3.66;;1622507.0;;;15.65;250.25;249.54;248.3;249.16;;
1987-12-22;394.198;3.66;;1622507.0;;;15.65;249.97;249.95;247.01;249.54;;
1987-12-23;399.315;3.59;;1622507.0;;;15.97;253.35;253.16;249.95;249.95;;
1987-12-24;397.572;3.59;;1622507.0;;;15.97;253.16;252.02;251.68;253.16;;
1987-12-25;397.626;3.59;;1622507.0;;;15.97;;252.02;;;;
1987-12-28;387.503;3.59;;1622507.0;;;15.97;252.02;245.57;244.19;252.02;;
1987-12-29;386.01;3.59;;1622507.0;;;15.97;245.88;244.59;244.28;245.57;;
1987-12-30;391.226;3.66;;1622507.0;;;15.64;248.06;247.86;244.59;244.59;;
1987-12-31;390.05;3.66;;1736220.0;;;15.64;247.86;247.08;245.22;247.86;;
1988-01-01;390.104;3.66;;1736220.0;;;15.64;;247.08;;;;
1988-01-04;404.15;3.66;;1736220.0;;;15.64;256.44;255.94;247.08;247.08;256.01;
1988-01-05;408.455;3.66;;1736220.0;;;15.64;261.78;258.63;255.94;255.94;258.77;
1988-01-06;408.92;3.51;;1736220.0;;;16.32;259.79;258.89;257.18;258.63;259.03;
1988-01-07;412.419;3.51;;1736220.0;;;16.32;261.32;261.07;256.18;258.89;261.21;
1988-01-08;384.557;3.51;;1736220.0;;;16.32;261.07;243.4;242.95;261.07;243.54;
1988-01-11;391.072;3.51;;1736220.0;;;16.32;247.51;247.49;241.07;243.4;247.67;
1988-01-12;387.853;3.51;;1736220.0;;;16.32;247.49;245.42;240.46;247.49;245.6;
1988-01-13;388.525;3.7;;1736220.0;;;15.5;249.25;245.81;241.41;245.42;246.02;
1988-01-14;388.69;3.7;;1736220.0;;;15.5;247.0;245.88;243.97;245.81;246.09;
1988-01-15;398.501;3.7;;1736220.0;;;15.5;253.65;252.05;245.88;245.88;252.29;
1988-01-18;398.289;3.7;;1736220.0;;;15.5;252.86;251.88;249.98;252.05;252.12;
1988-01-19;394.297;3.7;;1736220.0;;;15.5;253.33;249.32;248.75;251.88;249.57;
1988-01-20;383.772;3.75;;1736220.0;;;15.3;249.32;242.63;241.14;249.32;242.87;
1988-01-21;384.634;3.75;;1736220.0;;;15.3;244.25;243.14;240.17;242.63;243.38;
1988-01-22;390.005;3.75;;1736220.0;;;15.3;246.5;246.5;243.14;243.14;246.75;
1988-01-25;399.033;3.75;;1736220.0;;;15.3;252.87;252.17;246.5;246.5;252.5;
1988-01-26;394.976;3.75;;1736220.0;;;15.3;252.17;249.57;249.1;252.17;249.95;
1988-01-27;394.731;3.66;;1736220.0;;;15.72;253.02;249.38;248.5;249.57;249.76;
1988-01-28;400.976;3.66;;1736220.0;;;15.72;253.66;253.29;249.38;249.38;253.67;
1988-01-29;407.017;3.66;;1804625.0;;;15.72;257.07;257.07;252.7;253.29;257.47;
1988-02-01;403.86;3.66;;1804625.0;;;15.72;258.27;255.04;254.93;257.07;255.51;
1988-02-02;404.756;3.66;;1804625.0;;;15.72;256.08;255.57;252.8;255.04;256.14;
1988-02-03;399.49;3.63;;1804625.0;;;15.9;256.98;252.21;250.56;255.57;252.79;
1988-02-04;399.546;3.63;;1804625.0;;;15.9;253.03;252.21;250.34;252.21;252.96;
1988-02-05;397.621;3.63;;1804625.0;;;15.9;253.85;250.96;250.9;252.21;251.91;
1988-02-08;394.729;3.63;;1804625.0;;;15.9;250.96;249.1;247.82;250.96;250.1;
1988-02-09;398.937;3.63;;1804625.0;;;15.9;251.72;251.72;248.66;249.1;252.77;
1988-02-10;406.821;3.57;;1804625.0;;;16.18;256.92;256.66;251.72;251.72;257.76;
1988-02-11;405.752;3.57;;1804625.0;;;16.18;257.77;255.95;255.12;256.66;257.06;
1988-02-12;408.471;3.57;;1804625.0;;;16.18;258.86;257.63;255.85;255.95;258.87;
1988-02-15;408.527;3.57;;1804625.0;;;16.18;;257.63;;;258.87;
1988-02-16;412.072;3.57;;1804625.0;;;16.18;259.84;259.83;256.57;257.63;261.14;
1988-02-17;411.145;3.55;;1804625.0;;;16.34;261.47;259.21;257.83;259.83;260.53;
1988-02-18;409.138;3.55;;1804625.0;;;16.34;259.6;257.91;256.9;259.21;259.23;
1988-02-19;415.064;3.55;;1804625.0;;;16.34;261.61;261.61;257.62;257.91;262.96;
1988-02-22;421.516;3.55;;1804625.0;;;16.34;266.06;265.64;260.88;261.61;267.08;
1988-02-23;420.589;3.55;;1804625.0;;;16.34;266.12;265.02;263.11;265.64;266.48;
1988-02-24;419.709;3.48;;1804625.0;;;15.02;266.25;264.43;263.87;265.02;265.96;
1988-02-25;415.24;3.48;;1804625.0;;;15.02;267.75;261.58;261.05;264.43;263.1;
1988-02-26;416.693;3.48;;1804625.0;;;15.02;263.0;262.46;261.38;261.58;263.99;
1988-02-29;425.26;3.48;;1873290.0;;;15.02;267.82;267.82;262.46;262.46;269.47;
1988-03-01;425.158;3.48;;1873290.0;;;15.02;267.95;267.22;265.39;267.82;269.44;
1988-03-02;425.627;3.45;;1873290.0;;;15.22;268.75;267.98;267.0;267.22;269.75;
1988-03-03;425.525;3.45;;1873290.0;;;15.22;268.4;267.88;266.82;267.98;269.65;
1988-03-04;424.659;3.45;;1873290.0;;;15.22;268.4;267.3;264.72;267.88;269.1;
1988-03-07;424.843;3.45;;1873290.0;;;15.22;267.69;267.38;265.94;267.3;269.22;
1988-03-08;428.157;3.45;;1873290.0;;;15.22;270.06;269.43;267.38;267.38;271.34;
1988-03-09;427.625;3.43;;1873290.0;;;15.38;270.76;269.06;268.65;269.43;271.03;
1988-03-10;419.384;3.43;;1873290.0;;;15.38;269.35;263.84;263.8;269.06;265.78;
1988-03-11;421.188;3.43;;1873290.0;;;15.38;264.94;264.94;261.27;263.84;266.9;
1988-03-14;423.517;3.43;;1873290.0;;;15.38;266.55;266.37;264.52;264.94;268.36;
1988-03-15;423.191;3.43;;1873290.0;;;15.38;266.41;266.13;264.92;266.37;268.13;
1988-03-16;427.573;3.45;;1873290.0;;;15.36;268.68;268.65;264.81;266.13;270.87;
1988-03-17;431.399;3.45;;1873290.0;;;15.36;271.22;271.22;268.65;268.65;273.27;
1988-03-18;431.297;3.45;;1873290.0;;;15.36;272.64;271.12;269.76;271.22;273.18;
1988-03-21;427.568;3.45;;1873290.0;;;15.36;271.12;268.74;267.42;271.12;270.79;
1988-03-22;427.783;3.45;;1873290.0;;;15.36;269.61;268.84;267.9;268.74;270.9;
1988-03-23;427.952;3.45;;1873290.0;;;15.38;269.79;268.91;268.01;268.84;270.98;
1988-03-24;419.159;3.45;;1873290.0;;;15.38;268.91;263.35;262.48;268.91;265.37;
1988-03-25;411.51;3.45;;1873290.0;;;15.38;263.44;258.51;258.12;263.35;260.72;
1988-03-28;410.848;3.45;;1873290.0;;;15.38;258.51;258.06;256.07;258.51;260.28;
1988-03-29;414.103;3.45;;1873290.0;;;15.38;260.86;260.07;258.06;258.06;262.33;
1988-03-30;410.975;3.6;;1873290.0;;;14.75;261.59;258.07;257.92;260.07;260.32;
1988-03-31;412.338;3.6;;1806356.0;;;14.75;259.03;258.89;256.16;258.07;261.15;
1988-04-01;412.395;3.6;;1806356.0;;;14.75;;258.89;;;261.15;
1988-04-04;407.991;3.6;;1806356.0;;;14.75;259.06;256.09;255.68;258.89;258.41;
1988-04-05;411.903;3.6;;1806356.0;;;14.75;258.52;258.51;256.03;256.09;260.89;
1988-04-06;423.082;3.51;;1806356.0;;;15.17;265.5;265.49;258.22;258.51;267.94;
1988-04-07;424.207;3.51;;1806356.0;;;15.17;267.32;266.16;265.22;265.49;268.61;
1988-04-08;429.476;3.51;;1806356.0;;;15.17;270.22;269.43;266.11;266.16;271.92;
1988-04-11;430.698;3.51;;1806356.0;;;15.17;270.41;270.16;268.61;269.43;272.68;
1988-04-12;432.685;3.51;;1806356.0;;;15.17;272.05;271.37;269.66;270.16;273.9;
1988-04-13;433.062;3.46;;1806356.0;;;15.52;271.7;271.57;269.23;271.37;274.11;
1988-04-14;414.268;3.46;;1806356.0;;;15.52;271.57;259.75;259.37;271.57;262.21;
1988-04-15;414.354;3.46;;1806356.0;;;15.52;260.39;259.77;255.97;259.75;262.23;
1988-04-18;413.516;3.46;;1806356.0;;;15.52;259.81;259.21;258.03;259.77;261.68;
1988-04-19;411.513;3.46;;1806356.0;;;15.52;262.38;257.92;257.91;259.21;260.39;
1988-04-20;408.715;3.7;;1806356.0;;;14.64;258.54;256.13;256.12;257.92;258.58;
1988-04-21;409.236;3.7;;1806356.0;;;14.64;260.44;256.42;254.71;256.13;258.88;
1988-04-22;415.232;3.7;;1806356.0;;;14.64;261.16;260.14;256.42;256.42;262.64;
1988-04-25;418.994;3.7;;1806356.0;;;14.64;263.29;262.46;260.14;260.14;265.04;
1988-04-26;421.401;3.7;;1806356.0;;;14.64;265.06;263.93;262.18;262.46;266.61;
1988-04-27;421.251;3.61;;1806356.0;;;15.07;265.09;263.8;263.45;263.93;266.51;
1988-04-28;419.409;3.61;;1806356.0;;;15.07;263.81;262.61;262.22;263.81;265.32;
1988-04-29;417.423;3.61;;1832907.0;;;15.07;262.61;261.33;259.97;262.61;264.04;
1988-05-02;417.848;3.61;;1832907.0;;;15.07;261.56;261.56;259.99;261.33;264.33;
1988-05-03;420.207;3.61;;1832907.0;;;15.07;263.7;263.0;261.55;261.56;265.89;
1988-05-04;415.984;3.7;;1832907.0;;;14.88;263.23;260.32;260.31;263.0;263.23;
1988-05-05;413.598;3.7;;1832907.0;;;14.88;260.32;258.79;258.13;260.32;261.84;
1988-05-06;411.563;3.7;;1832907.0;;;14.88;260.31;257.48;257.03;258.79;260.59;
1988-05-09;410.118;3.7;;1832907.0;;;14.88;258.22;256.54;255.45;257.48;259.88;
1988-05-10;411.903;3.7;;1832907.0;;;14.88;258.3;257.62;255.93;256.54;261.01;
1988-05-11;405.072;3.82;;1832907.0;;;14.47;257.62;253.31;252.32;257.62;256.65;
1988-05-12;405.995;3.82;;1832907.0;;;14.47;254.87;253.85;253.31;253.31;257.21;
1988-05-13;410.741;3.82;;1832907.0;;;14.47;256.83;256.78;253.85;253.85;260.2;
1988-05-16;413.889;3.82;;1832907.0;;;14.47;258.71;258.71;256.28;256.78;262.29;
1988-05-17;408.558;3.82;;1832907.0;;;14.47;260.2;255.39;255.35;258.71;259.05;
1988-05-18;402.233;3.84;;1832907.0;;;13.51;255.67;251.35;250.73;255.39;255.02;
1988-05-19;404.245;3.84;;1832907.0;;;13.51;252.57;252.57;248.85;251.35;256.3;
1988-05-20;405.025;3.84;;1832907.0;;;13.51;253.7;253.02;251.79;252.57;256.76;
1988-05-23;401.578;3.84;;1832907.0;;;13.51;253.02;250.83;249.82;253.02;254.58;
1988-05-24;405.929;3.84;;1832907.0;;;13.51;253.51;253.51;250.83;250.83;257.33;
1988-05-25;406.389;3.82;;1832907.0;;;13.64;255.34;253.76;253.51;253.51;257.64;
1988-05-26;407.842;3.82;;1832907.0;;;13.64;254.98;254.63;253.52;253.76;258.53;
1988-05-27;405.963;3.82;;1832907.0;;;13.64;254.63;253.42;252.74;254.63;257.4;
1988-05-30;406.023;3.82;;1832907.0;;;13.64;;253.42;;;257.4;
1988-05-31;420.087;3.82;;1833282.0;;;13.64;262.16;262.16;253.42;253.42;266.32;
1988-06-01;427.406;3.64;;1833282.0;;;14.33;267.43;266.69;262.1;262.16;270.95;
1988-06-02;425.286;3.64;;1833282.0;;;14.33;266.71;265.33;264.12;266.69;269.58;
1988-06-03;427.141;3.64;;1833282.0;;;14.33;267.11;266.45;264.42;265.33;270.74;
1988-06-06;428.162;3.64;;1833282.0;;;14.33;267.05;267.05;264.97;266.45;271.41;
1988-06-07;425.208;3.64;;1833282.0;;;14.33;267.28;265.17;264.5;267.05;269.56;
1988-06-08;435.449;3.58;;1833282.0;;;14.59;272.01;271.52;265.17;265.17;276.02;
1988-06-09;433.392;3.58;;1833282.0;;;14.59;272.29;270.2;270.19;271.52;274.78;
1988-06-10;435.152;3.58;;1833282.0;;;14.59;273.21;271.26;270.2;270.2;275.87;
1988-06-13;435.485;3.58;;1833282.0;;;14.59;271.94;271.43;270.53;271.26;276.07;
1988-06-14;440.15;3.58;;1833282.0;;;14.59;276.14;274.3;271.43;271.43;279.01;
1988-06-15;440.451;3.54;;1833282.0;;;14.75;274.45;274.45;272.75;274.3;279.17;
1988-06-16;432.999;3.54;;1833282.0;;;14.75;274.45;269.77;268.76;274.45;274.42;
1988-06-17;434.518;3.54;;1833282.0;;;14.75;270.77;270.68;268.09;269.77;275.36;
1988-06-20;431.784;3.54;;1833282.0;;;14.75;270.68;268.94;268.59;270.68;273.62;
1988-06-21;436.226;3.54;;1833282.0;;;14.75;271.67;271.67;267.52;268.94;276.4;
1988-06-22;442.694;3.6;;1833282.0;;;14.81;276.88;275.66;271.67;271.67;280.46;
1988-06-23;441.406;3.6;;1833282.0;;;14.81;275.89;274.82;274.26;275.66;279.61;
1988-06-24;439.796;3.6;;1833282.0;;;14.81;275.19;273.78;273.53;274.82;278.74;
1988-06-27;432.274;3.6;;1833282.0;;;14.81;273.79;269.06;268.85;273.78;273.97;
1988-06-28;437.556;3.6;;1833282.0;;;14.81;272.8;272.31;269.06;269.06;277.32;
1988-06-29;435.479;3.6;;1833282.0;;;14.56;273.01;270.98;269.49;272.31;275.97;
1988-06-30;439.59;3.6;;1902682.0;;;14.56;273.51;273.5;270.97;270.98;278.54;
1988-07-01;436.885;3.6;;1902682.0;;;14.56;273.8;271.78;270.78;273.5;276.86;
